Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Total Reward
40,-0.1743019,-0.040949352,0.07962468,-0.0941802,0,1.0,64
40,-0.17512089,0.15294641,0.07774108,-0.36071742,1,1.0,65
40,-0.17206196,-0.04318955,0.07052673,-0.044569194,0,1.0,66
40,-0.17292576,0.15085392,0.06963535,-0.31419316,1,1.0,67
40,-0.16990867,-0.045187328,0.06335148,-0.00038770144,0,1.0,68
40,-0.17081241,0.14897156,0.063343726,-0.27242893,1,1.0,69
40,-0.16783299,-0.046994366,0.05789515,0.039541047,0,1.0,70
40,-0.16877288,0.14725164,0.05868597,-0.23432812,1,1.0,71
40,-0.16582784,0.34148812,0.05399941,-0.5079375,1,1.0,72
40,-0.15899807,0.14564858,0.043840658,-0.19873826,0,1.0,73
40,-0.1560851,0.34011695,0.039865892,-0.47727552,1,1.0,74
40,-0.14928277,0.14445548,0.030320382,-0.17229901,0,1.0,75
40,-0.14639366,0.33913064,0.026874403,-0.45526472,1,1.0,76
40,-0.13961105,0.14363922,0.017769108,-0.15423335,0,1.0,77
40,-0.13673826,0.3385023,0.014684441,-0.44125798,1,1.0,78
40,-0.12996821,0.14317565,0.005859281,-0.14398253,0,1.0,79
40,-0.1271047,0.3382132,0.0029796304,-0.4348112,1,1.0,80
40,-0.12034044,0.1430492,-0.005716594,-0.1411905,0,1.0,81
40,-0.11747946,0.33825254,-0.008540404,-0.43567142,1,1.0,82
40,-0.110714406,0.14325254,-0.017253833,-0.14569291,0,1.0,83
40,-0.10784935,0.33861727,-0.02016769,-0.44376877,1,1.0,84
40,-0.101077005,0.1437864,-0.029043065,-0.15751079,0,1.0,85
40,-0.09820128,0.33931187,-0.03219328,-0.45921278,1,1.0,86
40,-0.09141504,0.14465943,-0.041377537,-0.17684859,0,1.0,87
40,-0.08852185,-0.049846694,-0.04491451,0.102499336,0,1.0,88
40,-0.089518785,0.1458892,-0.042864524,-0.20400883,1,1.0,89
40,-0.086601004,-0.048594374,-0.0469447,0.074850254,0,1.0,90
40,-0.087572895,0.14716804,-0.045447692,-0.23226653,1,1.0,91
40,-0.08462953,-0.047276042,-0.050093025,0.045741405,0,1.0,92
40,-0.08557505,0.14852709,-0.049178198,-0.26231608,1,1.0,93
40,-0.08260451,-0.04585964,-0.054424517,0.014458946,0,1.0,94
40,-0.0835217,0.14999889,-0.054135337,-0.29488674,1,1.0,95
40,-0.080521725,-0.04431117,-0.06003307,-0.019756671,0,1.0,96
40,-0.08140795,0.15161805,-0.060428206,-0.33076018,1,1.0,97
40,-0.078375585,-0.042594,-0.06704341,-0.05772892,0,1.0,98
40,-0.07922747,-0.2366938,-0.06819799,0.2130707,0,1.0,99
40,-0.083961345,-0.04066645,-0.063936576,-0.10032148,1,1.0,100
40,-0.08477467,-0.23481658,-0.065943,0.17152414,0,1.0,101
40,-0.089471005,-0.038815822,-0.062512524,-0.14121121,1,1.0,102
40,-0.09024732,-0.23298936,-0.06533675,0.13111345,0,1.0,103
40,-0.094907105,-0.4271175,-0.06271448,0.402489,0,1.0,104
40,-0.10344946,-0.2311647,-0.054664697,0.09071169,1,1.0,105
40,-0.10807275,-0.03530356,-0.052850462,-0.2187046,1,1.0,106
40,-0.10877882,-0.22963175,-0.057224557,0.056849897,0,1.0,107
40,-0.113371454,-0.4238885,-0.056087557,0.3309432,0,1.0,108
40,-0.12184923,-0.61816907,-0.049468692,0.6054247,0,1.0,109
40,-0.13421261,-0.8125656,-0.0373602,0.88212496,0,1.0,110
40,-0.15046392,-0.6169567,-0.019717699,0.577935,1,1.0,111
40,-0.16280305,-0.421564,-0.0081589995,0.27910632,1,1.0,112
40,-0.17123434,-0.22632664,-0.0025768732,-0.016138734,1,1.0,113
40,-0.17576087,-0.031167826,-0.002899648,-0.30963358,1,1.0,114
40,-0.17638423,-0.22624834,-0.00909232,-0.01786653,0,1.0,115
40,-0.18090919,-0.030997187,-0.00944965,-0.31340426,1,1.0,116
40,-0.18152913,-0.22598326,-0.015717736,-0.023716375,0,1.0,117
40,-0.1860488,-0.42087632,-0.016192064,0.2639663,0,1.0,118
40,-0.19446632,-0.22552703,-0.010912737,-0.033779487,1,1.0,119
40,-0.19897687,-0.030250303,-0.011588327,-0.32988542,1,1.0,120
40,-0.19958188,-0.22520539,-0.018186035,-0.040879317,0,1.0,121
40,-0.20408598,-0.02982744,-0.019003622,-0.3392442,1,1.0,122
40,-0.20468253,-0.2246739,-0.025788505,-0.05261399,0,1.0,123
40,-0.209176,-0.029191852,-0.026840786,-0.35332054,1,1.0,124
40,-0.20975985,-0.22392206,-0.033907197,-0.06922069,0,1.0,125
40,-0.21423829,-0.4185419,-0.03529161,0.21257445,0,1.0,126
40,-0.22260913,-0.2229336,-0.03104012,-0.091028854,1,1.0,127
40,-0.2270678,-0.4175972,-0.032860696,0.19170158,0,1.0,128
40,-0.23541974,-0.22202095,-0.029026667,-0.11116374,1,1.0,129
40,-0.23986016,-0.4167152,-0.031249942,0.17222197,0,1.0,130
40,-0.24819447,-0.22116025,-0.027805502,-0.13015324,1,1.0,131
40,-0.25261766,-0.41587308,-0.030408567,0.15362935,0,1.0,132
40,-0.26093513,-0.22032923,-0.027335979,-0.14848958,1,1.0,133
40,-0.26534173,-0.41504928,-0.030305771,0.1354456,0,1.0,134
40,-0.2736427,-0.21950664,-0.02759686,-0.1666422,1,1.0,135
40,-0.27803284,-0.41422293,-0.030929703,0.11720855,0,1.0,136
40,-0.2863173,-0.21867177,-0.028585533,-0.18506977,1,1.0,137
40,-0.29069072,-0.4133733,-0.032286927,0.09846022,0,1.0,138
40,-0.29895818,-0.608018,-0.030317724,0.3807844,0,1.0,139
40,-0.31111854,-0.41247895,-0.022702036,0.07869856,1,1.0,140
40,-0.31936812,-0.21703903,-0.021128064,-0.22105959,1,1.0,141
40,-0.32370892,-0.41185272,-0.025549257,0.06488451,0,1.0,142
40,-0.33194596,-0.21637394,-0.024251565,-0.2357486,1,1.0,143
40,-0.33627343,-0.41114116,-0.028966539,0.049187053,0,1.0,144
40,-0.34449628,-0.21561609,-0.027982797,-0.2524925,1,1.0,145
40,-0.3488086,-0.020105973,-0.03303265,-0.5538687,1,1.0,146
40,-0.3492107,-0.21474889,-0.044110022,-0.27177346,0,1.0,147
40,-0.3535057,-0.40921456,-0.04954549,0.0066771777,0,1.0,148
40,-0.36168998,-0.21341836,-0.04941195,-0.30121714,1,1.0,149
40,-0.36595833,-0.4078025,-0.05543629,-0.024518011,0,1.0,150
40,-0.3741144,-0.21193117,-0.05592665,-0.33416358,1,1.0,151
40,-0.37835303,-0.4062144,-0.06260992,-0.05962825,0,1.0,152
40,-0.38647732,-0.21025322,-0.06380249,-0.37138936,1,1.0,153
40,-0.39068237,-0.40441346,-0.07123028,-0.0994868,0,1.0,154
40,-0.39877063,-0.5984461,-0.07322001,0.1699001,0,1.0,155
40,-0.41073957,-0.40235665,-0.069822006,-0.1449534,1,1.0,156
40,-0.4187867,-0.59641284,-0.07272108,0.124910615,0,1.0,157
40,-0.43071496,-0.40032846,-0.07022286,-0.1897997,1,1.0,158
40,-0.4387215,-0.5943792,-0.07401886,0.07993044,0,1.0,159
40,-0.45060912,-0.7883663,-0.07242025,0.3483727,0,1.0,160
40,-0.46637642,-0.98238754,-0.06545279,0.6173687,0,1.0,161
40,-0.48602417,-0.7864152,-0.05310542,0.30481032,1,1.0,162
40,-0.5017525,-0.59057826,-0.047009215,-0.00413663,1,1.0,163
40,-0.51356405,-0.39481476,-0.047091946,-0.3112731,1,1.0,164
40,-0.52146035,-0.58923525,-0.05331741,-0.033805575,0,1.0,165
40,-0.533245,-0.39339086,-0.05399352,-0.3428226,1,1.0,166
40,-0.54111284,-0.5877048,-0.060849972,-0.06764292,0,1.0,167
40,-0.55286694,-0.3917656,-0.06220283,-0.37888658,1,1.0,168
40,-0.56070226,-0.58595157,-0.069780566,-0.106446795,0,1.0,169
40,-0.5724213,-0.7800077,-0.0719095,0.16343023,0,1.0,170
40,-0.58802146,-0.583934,-0.068640895,-0.15104349,1,1.0,171
40,-0.59970015,-0.77800936,-0.07166176,0.11921944,0,1.0,172
40,-0.6152603,-0.58193773,-0.069277376,-0.19518368,1,1.0,173
40,-0.62689906,-0.3858967,-0.07318105,-0.5088911,1,1.0,174
40,-0.63461703,-0.57991546,-0.08335887,-0.24013793,0,1.0,175
40,-0.6462153,-0.7737538,-0.08816163,0.02513085,0,1.0,176
40,-0.6616904,-0.5774854,-0.08765901,-0.2940143,1,1.0,177
40,-0.6732401,-0.7712554,-0.0935393,-0.03021416,0,1.0,178
40,-0.6886652,-0.9649201,-0.094143584,0.23155253,0,1.0,179
40,-0.70796365,-1.1585796,-0.089512534,0.49311802,0,1.0,180
40,-0.7311352,-0.96231663,-0.07965017,0.17362076,1,1.0,181
40,-0.7503815,-0.7661504,-0.07617775,-0.14308807,1,1.0,182
40,-0.7657046,-0.96010345,-0.079039514,0.12462308,0,1.0,183
40,-0.7849066,-0.7639433,-0.07654706,-0.19191188,1,1.0,184
40,-0.8001855,-0.9578915,-0.08038529,0.075675644,0,1.0,185
40,-0.8193433,-0.7617147,-0.07887178,-0.2412472,1,1.0,186
40,-0.8345776,-0.9556266,-0.08369672,0.025552122,0,1.0,187
40,-0.85369015,-0.7594103,-0.08318568,-0.29232013,1,1.0,188
40,-0.86887836,-0.95325375,-0.089032084,-0.026988817,0,1.0,189
40,-0.88794345,-0.7569753,-0.08957186,-0.34638125,1,1.0,190
40,-0.9030829,-0.95071656,-0.09649949,-0.083233334,0,1.0,191
40,-0.92209727,-1.1443323,-0.098164156,0.17751223,0,1.0,192
40,-0.9449839,-0.94795257,-0.09461391,-0.14445315,1,1.0,193
40,-0.96394295,-0.75161195,-0.09750297,-0.4654219,1,1.0,194
40,-0.9789752,-0.9452307,-0.10681141,-0.20499362,0,1.0,195
40,-0.9978798,-0.7487563,-0.11091128,-0.5293686,1,1.0,196
40,-1.0128549,-0.9421575,-0.12149865,-0.2735903,0,1.0,197
40,-1.0316981,-1.1353554,-0.12697046,-0.021562776,0,1.0,198
40,-1.0544052,-0.93866277,-0.12740171,-0.35145566,1,1.0,199
41,0.027988633,0.15721622,-0.010369985,-0.25957024,1,1.0,1
41,0.031132959,0.35248467,-0.01556139,-0.5555059,1,1.0,2
41,0.03818265,0.15758462,-0.026671508,-0.2677661,0,1.0,3
41,0.041334342,-0.037146736,-0.03202683,0.016386574,0,1.0,4
41,0.040591408,0.15841953,-0.0316991,-0.28622666,1,1.0,5
41,0.0437598,-0.03623634,-0.037423633,-0.0037075253,0,1.0,6
41,0.04303507,-0.23080215,-0.03749778,0.27693686,0,1.0,7
41,0.03841903,-0.035165858,-0.031959046,-0.027333055,1,1.0,8
41,0.037715714,-0.22981526,-0.032505706,0.2550976,0,1.0,9
41,0.033119407,-0.034244638,-0.027403753,-0.047658365,1,1.0,10
41,0.032434516,-0.22896314,-0.02835692,0.23625404,0,1.0,11
41,0.027855253,-0.4236687,-0.023631841,0.5198592,0,1.0,12
41,0.019381877,-0.22822219,-0.013234657,0.21982412,1,1.0,13
41,0.014817433,-0.032913588,-0.008838175,-0.07700401,1,1.0,14
41,0.014159162,-0.22790773,-0.010378255,0.2128774,0,1.0,15
41,0.009601007,-0.03263895,-0.0061207064,-0.08306116,1,1.0,16
41,0.008948228,-0.22767262,-0.00778193,0.20768441,0,1.0,17
41,0.0043947757,-0.42268243,-0.0036282416,0.49790242,0,1.0,18
41,-0.004058873,-0.22750953,0.0063298065,0.20407826,1,1.0,19
41,-0.008609064,-0.032478664,0.0104113715,-0.08660122,1,1.0,20
41,-0.009258636,0.16249251,0.008679347,-0.37598124,1,1.0,21
41,-0.0060087866,-0.03275163,0.0011597222,-0.08057436,0,1.0,22
41,-0.006663819,0.16235368,-0.00045176505,-0.37289116,1,1.0,23
41,-0.0034167455,-0.032761853,-0.0079095885,-0.08035073,0,1.0,24
41,-0.0040719826,-0.22776954,-0.009516603,0.20982625,0,1.0,25
41,-0.008627374,-0.03251281,-0.005320078,-0.085843414,1,1.0,26
41,-0.00927763,-0.2275581,-0.0070369462,0.20515628,0,1.0,27
41,-0.013828792,-0.032336228,-0.0029338207,-0.089738116,1,1.0,28
41,-0.014475516,-0.22741601,-0.004728583,0.20201774,0,1.0,29
41,-0.019023836,-0.03222675,-0.00068822806,-0.092153065,1,1.0,30
41,-0.01966837,-0.22733882,-0.0025312894,0.20031264,0,1.0,31
41,-0.024215147,-0.4224245,0.0014749636,0.492196,0,1.0,32
41,-0.032663636,-0.22732337,0.011318884,0.19997828,1,1.0,33
41,-0.037210103,-0.032365117,0.015318449,-0.089112684,1,1.0,34
41,-0.037857406,-0.22770326,0.013536195,0.2083636,0,1.0,35
41,-0.042411473,-0.032777447,0.017703468,-0.08001881,1,1.0,36
41,-0.04306702,0.16208631,0.01610309,-0.3670641,1,1.0,37
41,-0.039825294,-0.03326072,0.008761809,-0.069347434,0,1.0,38
41,-0.040490508,-0.22850719,0.0073748603,0.22608696,0,1.0,39
41,-0.045060653,-0.033491407,0.0118966,-0.064260565,1,1.0,40
41,-0.045730483,-0.22878188,0.010611389,0.23215194,0,1.0,41
41,-0.05030612,-0.033813156,0.015254428,-0.057165,1,1.0,42
41,-0.050982382,-0.22915047,0.014111128,0.2402915,0,1.0,43
41,-0.05556539,-0.03423291,0.018916957,-0.04790719,1,1.0,44
41,-0.05625005,-0.22962093,0.017958814,0.25068367,0,1.0,45
41,-0.06084247,-0.03475998,0.022972487,-0.036281023,1,1.0,46
41,-0.061537668,0.16002513,0.022246867,-0.3216283,1,1.0,47
41,-0.058337167,-0.03540644,0.0158143,-0.022013424,0,1.0,48
41,-0.059045292,0.15948519,0.015374033,-0.3096651,1,1.0,49
41,-0.05585559,-0.0358524,0.00918073,-0.012173563,0,1.0,50
41,-0.05657264,0.1591367,0.008937259,-0.30194578,1,1.0,51
41,-0.053389903,0.35413015,0.0028983434,-0.59179676,1,1.0,52
41,-0.046307303,0.15896773,-0.008937592,-0.29820225,0,1.0,53
41,-0.043127947,-0.036025688,-0.014901636,-0.008351421,0,1.0,54
41,-0.043848462,0.15930676,-0.015068665,-0.30569848,1,1.0,55
41,-0.040662326,-0.035597246,-0.021182634,-0.017805686,0,1.0,56
41,-0.04137427,-0.23040912,-0.021538747,0.26811934,0,1.0,57
41,-0.045982454,-0.0349865,-0.016176362,-0.031278502,1,1.0,58
41,-0.046682183,0.16036364,-0.016801931,-0.32902104,1,1.0,59
41,-0.04347491,0.3557207,-0.023382353,-0.6269548,1,1.0,60
41,-0.036360495,0.5511611,-0.035921447,-0.926909,1,1.0,61
41,-0.025337273,0.7467492,-0.054459628,-1.2306606,1,1.0,62
41,-0.010402289,0.55236846,-0.07907284,-0.9555249,0,1.0,63
41,0.00064507977,0.358394,-0.09818334,-0.6886956,0,1.0,64
41,0.00781296,0.16476189,-0.11195725,-0.42846578,0,1.0,65
41,0.011108197,-0.02861121,-0.12052657,-0.17306882,0,1.0,66
41,0.010535973,-0.22182046,-0.12398794,0.07929351,0,1.0,67
41,0.006099564,-0.41496703,-0.12240207,0.33043015,0,1.0,68
41,-0.0021997762,-0.6081533,-0.11579347,0.5821451,0,1.0,69
41,-0.014362843,-0.8014788,-0.10415057,0.83622414,0,1.0,70
41,-0.030392418,-0.60510015,-0.08742608,0.51268744,1,1.0,71
41,-0.04249442,-0.798889,-0.07717234,0.77658993,0,1.0,72
41,-0.0584722,-0.6027953,-0.06164054,0.4606587,1,1.0,73
41,-0.070528105,-0.79699427,-0.052427363,0.7332932,0,1.0,74
41,-0.086467996,-0.60118866,-0.0377615,0.42458168,1,1.0,75
41,-0.098491766,-0.7957559,-0.029269867,0.7051253,0,1.0,76
41,-0.11440688,-0.6002409,-0.015167361,0.40337422,1,1.0,77
41,-0.1264117,-0.40490717,-0.007099876,0.10594828,1,1.0,78
41,-0.13450985,-0.20968418,-0.004980911,-0.18896614,1,1.0,79
41,-0.13870353,-0.40473452,-0.008760233,0.10214135,0,1.0,80
41,-0.14679822,-0.59972984,-0.0067174067,0.3920476,0,1.0,81
41,-0.15879282,-0.4045132,0.0011235457,0.09725438,1,1.0,82
41,-0.16688308,-0.5996512,0.0030686334,0.39029157,0,1.0,83
41,-0.1788761,-0.40457296,0.010874465,0.09857773,1,1.0,84
41,-0.18696757,-0.5998491,0.012846019,0.3946716,0,1.0,85
41,-0.19896455,-0.40491173,0.020739451,0.10606634,1,1.0,86
41,-0.20706278,-0.6003247,0.022860778,0.40521964,0,1.0,87
41,-0.21906927,-0.40553424,0.03096517,0.11983084,1,1.0,88
41,-0.22717996,-0.21086931,0.03336179,-0.16292427,1,1.0,89
41,-0.23139735,-0.40645257,0.030103302,0.14009392,0,1.0,90
41,-0.23952639,-0.6019924,0.03290518,0.4421199,0,1.0,91
41,-0.25156626,-0.7975642,0.041747577,0.7449911,0,1.0,92
41,-0.26751754,-0.6030425,0.0566474,0.46573296,1,1.0,93
41,-0.2795784,-0.40876478,0.06596206,0.19142929,1,1.0,94
41,-0.28775367,-0.21464543,0.06979065,-0.079737715,1,1.0,95
41,-0.29204658,-0.020589754,0.068195894,-0.34961084,1,1.0,96
41,-0.2924584,-0.21661198,0.061203673,-0.03622691,0,1.0,97
41,-0.29679063,-0.022418668,0.060479134,-0.30898884,1,1.0,98
41,-0.297239,-0.21834786,0.05429936,0.0021376628,0,1.0,99
41,-0.30160594,-0.024044989,0.054342113,-0.27293092,1,1.0,100
41,-0.30208686,-0.21989852,0.048883494,0.036384437,0,1.0,101
41,-0.30648482,-0.02551042,0.049611185,-0.24048339,1,1.0,102
41,-0.30699503,0.16886902,0.044801515,-0.5171141,1,1.0,103
41,-0.30361766,0.36333245,0.034459233,-0.7953493,1,1.0,104
41,-0.296351,0.16775495,0.018552247,-0.4920282,0,1.0,105
41,-0.2929959,-0.027623706,0.008711683,-0.1935566,0,1.0,106
41,-0.29354838,0.16737255,0.0048405505,-0.4834787,1,1.0,107
41,-0.29020092,-0.027817382,-0.0048290235,-0.18927412,0,1.0,108
41,-0.29075727,0.16737331,-0.008614506,-0.4834765,1,1.0,109
41,-0.2874098,-0.027625997,-0.018284036,-0.193521,0,1.0,110
41,-0.28796232,-0.22248168,-0.022154456,0.09333849,0,1.0,111
41,-0.29241195,-0.02704932,-0.020287685,-0.20625101,1,1.0,112
41,-0.29295295,-0.22187537,-0.024412705,0.079963766,0,1.0,113
41,-0.29739046,-0.416639,-0.02281343,0.36484554,0,1.0,114
41,-0.30572322,-0.61142945,-0.01551652,0.6502486,0,1.0,115
41,-0.31795183,-0.41609484,-0.0025115474,0.3527203,1,1.0,116
41,-0.3262737,-0.22093727,0.0045428583,0.059246454,1,1.0,117
41,-0.33069247,-0.02588074,0.0057277875,-0.23199971,1,1.0,118
41,-0.33121008,0.1691589,0.0010877933,-0.5228704,1,1.0,119
41,-0.3278269,-0.025978344,-0.009369615,-0.22984491,0,1.0,120
41,-0.32834646,0.16927624,-0.013966513,-0.5254685,1,1.0,121
41,-0.32496095,-0.02564642,-0.024475884,-0.23721911,0,1.0,122
41,-0.32547387,0.1698165,-0.029220266,-0.5375209,1,1.0,123
41,-0.32207754,0.36533684,-0.039970685,-0.8392657,1,1.0,124
41,-0.31477082,0.17078277,-0.056755997,-0.55941594,0,1.0,125
41,-0.31135514,-0.023498535,-0.06794432,-0.28514054,0,1.0,126
41,-0.31182513,-0.21758899,-0.07364713,-0.014636873,0,1.0,127
41,-0.3161769,-0.021492342,-0.07393987,-0.32961717,1,1.0,128
41,-0.31660676,-0.21548812,-0.08053221,-0.06113712,0,1.0,129
41,-0.3209165,-0.019309388,-0.08175495,-0.3781024,1,1.0,130
41,-0.32130268,-0.21318085,-0.089317,-0.11227569,0,1.0,131
41,-0.32556632,-0.016900137,-0.09156251,-0.43174747,1,1.0,132
41,-0.3259043,-0.2106144,-0.100197464,-0.16927503,0,1.0,133
41,-0.3301166,-0.014211664,-0.10358296,-0.49181032,1,1.0,134
41,-0.33040082,0.18220717,-0.11341917,-0.8152583,1,1.0,135
41,-0.3267567,0.37868425,-0.12972434,-1.1413542,1,1.0,136
41,-0.31918302,0.18547411,-0.15255141,-0.8920062,0,1.0,137
41,-0.31547353,-0.0072860713,-0.17039154,-0.6509002,0,1.0,138
41,-0.31561926,-0.19967669,-0.18340954,-0.4163465,0,1.0,139
41,-0.31961277,-0.39179015,-0.19173647,-0.18663025,0,1.0,140
41,-0.32744858,-0.19451597,-0.19546908,-0.53314465,1,1.0,141
41,-0.3313389,-0.3864296,-0.20613198,-0.30785885,0,1.0,142
42,0.012910802,0.21028322,-0.035189144,-0.26729286,1,1.0,1
42,0.017116467,0.40588924,-0.040535,-0.5708637,1,1.0,2
42,0.025234252,0.21135849,-0.051952276,-0.29122132,0,1.0,3
42,0.029461421,0.01701432,-0.0577767,-0.015365473,0,1.0,4
42,0.029801708,0.21291523,-0.05808401,-0.3257034,1,1.0,5
42,0.034060013,0.018666295,-0.064598076,-0.05188849,0,1.0,6
42,0.03443334,-0.17547278,-0.065635845,0.2197341,0,1.0,7
42,0.030923882,-0.3695981,-0.061241165,0.491012,0,1.0,8
42,0.023531921,-0.5638051,-0.051420927,0.7637828,0,1.0,9
42,0.012255819,-0.36801413,-0.03614527,0.45537338,1,1.0,10
42,0.004895536,-0.17240025,-0.027037803,0.1515198,1,1.0,11
42,0.0014475313,0.02309822,-0.024007408,-0.14956884,1,1.0,12
42,0.0019094957,-0.17167187,-0.026998784,0.13544461,0,1.0,13
42,-0.0015239418,-0.3663969,-0.024289893,0.41948903,0,1.0,14
42,-0.00885188,-0.17093936,-0.015900113,0.11924865,1,1.0,15
42,-0.012270667,-0.3658299,-0.013515139,0.40687314,0,1.0,16
42,-0.019587265,-0.17051896,-0.0053776763,0.10996011,1,1.0,17
42,-0.022997646,0.024679635,-0.0031784743,-0.18441458,1,1.0,18
42,-0.022504052,-0.1703967,-0.006866766,0.10726396,0,1.0,19
42,-0.025911987,0.024822982,-0.004721487,-0.18757747,1,1.0,20
42,-0.025415527,-0.1702311,-0.008473036,0.10361229,0,1.0,21
42,-0.028820148,0.025011245,-0.00640079,-0.19173177,1,1.0,22
42,-0.028319923,-0.17001855,-0.010235425,0.09892513,0,1.0,23
42,-0.031720296,0.025248582,-0.008256923,-0.1969694,1,1.0,24
42,-0.031215323,0.22048765,-0.012196311,-0.49224553,1,1.0,25
42,-0.02680557,0.02553984,-0.022041222,-0.20343119,0,1.0,26
42,-0.026294773,-0.16926007,-0.026109844,0.08221812,0,1.0,27
42,-0.029679975,0.026226237,-0.024465483,-0.21858683,1,1.0,28
42,-0.02915545,-0.1685376,-0.028837219,0.06627936,0,1.0,29
42,-0.032526202,-0.3632345,-0.027511632,0.34972632,0,1.0,30
42,-0.03979089,-0.16773228,-0.020517107,0.048496578,1,1.0,31
42,-0.043145537,-0.36255413,-0.019547176,0.3346362,0,1.0,32
42,-0.05039662,-0.1671595,-0.01285445,0.03585378,1,1.0,33
42,-0.05373981,-0.3620948,-0.012137375,0.32445344,0,1.0,34
42,-0.060981706,-0.5570418,-0.005648306,0.6132842,0,1.0,35
42,-0.072122544,-0.3618414,0.0066173775,0.3188276,1,1.0,36
42,-0.07935937,-0.16681433,0.01299393,0.028238883,1,1.0,37
42,-0.082695656,-0.36212018,0.013558707,0.32499304,0,1.0,38
42,-0.08993806,-0.16719387,0.020058569,0.036616612,1,1.0,39
42,-0.09328194,0.02763477,0.020790901,-0.24967074,1,1.0,40
42,-0.09272924,0.22245374,0.015797485,-0.535724,1,1.0,41
42,-0.08828017,0.027113255,0.0050830063,-0.23810554,0,1.0,42
42,-0.0877379,-0.16808094,0.00032089566,0.056176383,0,1.0,43
42,-0.09109952,-0.3632075,0.0014444233,0.34896055,0,1.0,44
42,-0.09836367,-0.16810611,0.008423634,0.056733433,1,1.0,45
42,-0.101725794,0.026894048,0.009558302,-0.23327991,1,1.0,46
42,-0.101187915,-0.16836317,0.0048927045,0.06240262,0,1.0,47
42,-0.104555175,0.026688298,0.006140757,-0.22873262,1,1.0,48
42,-0.10402141,-0.16852087,0.0015661045,0.06588098,0,1.0,49
42,-0.10739183,0.026578598,0.002883724,-0.22630742,1,1.0,50
42,-0.10686026,0.22165921,-0.0016424245,-0.51807934,1,1.0,51
42,-0.10242707,0.02656043,-0.012004011,-0.2259144,0,1.0,52
42,-0.10189586,-0.16838792,-0.0165223,0.062957965,0,1.0,53
42,-0.10526362,0.02696697,-0.01526314,-0.23489173,1,1.0,54
42,-0.10472428,-0.16793361,-0.019960973,0.05293792,0,1.0,55
42,-0.10808295,0.027468774,-0.018902216,-0.24597542,1,1.0,56
42,-0.10753358,-0.16737817,-0.023821725,0.04068588,0,1.0,57
42,-0.11088114,-0.36215058,-0.023008006,0.32575867,0,1.0,58
42,-0.11812415,-0.16670872,-0.016492834,0.02590971,1,1.0,59
42,-0.12145833,0.02864582,-0.015974639,-0.27193093,1,1.0,60
42,-0.12088541,-0.16624458,-0.021413257,0.01567104,0,1.0,61
42,-0.124210306,-0.361053,-0.021099837,0.30152166,0,1.0,62
42,-0.13143136,-0.16563678,-0.015069404,0.0022596747,1,1.0,63
42,-0.1347441,-0.3605394,-0.01502421,0.2901502,0,1.0,64
42,-0.14195488,-0.16520648,-0.009221206,-0.0072330893,1,1.0,65
42,-0.14525902,-0.36019498,-0.009365868,0.28252622,0,1.0,66
42,-0.15246291,-0.5551821,-0.0037153435,0.57224053,0,1.0,67
42,-0.16356656,-0.36000824,0.0077294675,0.27838948,1,1.0,68
42,-0.17076673,-0.1649974,0.013297257,-0.011845586,1,1.0,69
42,-0.17406666,0.029931348,0.013060345,-0.30030358,1,1.0,70
42,-0.17346804,-0.1653743,0.007054274,-0.0035304658,0,1.0,71
42,-0.17677553,-0.36059672,0.0069836644,0.2913698,0,1.0,72
42,-0.18398747,-0.16557503,0.01281106,0.0008975886,1,1.0,73
42,-0.18729897,0.029360875,0.012829012,-0.2877159,1,1.0,74
42,-0.18671174,-0.16594166,0.0070746937,0.008985395,0,1.0,75
42,-0.19003057,0.029078126,0.0072544017,-0.281457,1,1.0,76
42,-0.18944901,-0.16614655,0.0016252614,0.013505069,0,1.0,77
42,-0.19277194,0.028952057,0.0018953627,-0.27866462,1,1.0,78
42,-0.19219291,-0.16619688,-0.0036779298,0.014615493,0,1.0,79
42,-0.19551684,-0.3612659,-0.00338562,0.3061357,0,1.0,80
42,-0.20274216,-0.16609587,0.0027370946,0.012386982,1,1.0,81
42,-0.20606408,0.02898673,0.0029848341,-0.2794311,1,1.0,82
42,-0.20548435,0.22406597,-0.002603788,-0.5711711,1,1.0,83
42,-0.20100303,0.028980633,-0.01402721,-0.27930963,0,1.0,84
42,-0.20042342,-0.16593844,-0.019613402,0.008916354,0,1.0,85
42,-0.20374218,0.029459227,-0.019435076,-0.28988975,1,1.0,86
42,-0.203153,-0.16538027,-0.02523287,-0.003399231,0,1.0,87
42,-0.2064606,0.030094294,-0.025300855,-0.3039354,1,1.0,88
42,-0.20585872,-0.16465811,-0.031379562,-0.019337954,0,1.0,89
42,-0.20915188,0.030899467,-0.03176632,-0.321754,1,1.0,90
42,-0.20853388,-0.16375606,-0.038201403,-0.039255757,0,1.0,91
42,-0.21180901,0.03189229,-0.03898652,-0.34374264,1,1.0,92
42,-0.21117117,-0.16265397,-0.04586137,-0.06360413,0,1.0,93
42,-0.21442424,-0.3570894,-0.047133453,0.21426384,0,1.0,94
42,-0.22156604,-0.16132641,-0.042848177,-0.092906654,1,1.0,95
42,-0.22479255,-0.35580885,-0.04470631,0.18595575,0,1.0,96
42,-0.23190874,-0.5502636,-0.040987194,0.46420714,0,1.0,97
42,-0.242914,-0.35458714,-0.03170305,0.15889211,1,1.0,98
