Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Score
21,0.021733293,0.42307708,0.005173809,-0.5375138,1,0.49608945846557617,()
21,0.030194836,0.22788277,-0.005576467,-0.24320516,0,-0.040265824645757675,()
21,0.03475249,0.03284091,-0.01044057,0.0477136,0,-0.48641031607985497,()
21,0.03540931,0.228111,-0.009486298,-0.24824505,1,0.09542722254991531,()
21,0.03997153,0.42336714,-0.014451199,-0.543905,1,-0.49649011343717575,()
21,0.048438873,0.22845122,-0.0253293,-0.25581014,0,-1.087810005992651,()
21,0.053007897,0.4239255,-0.030445503,-0.55637354,1,-0.5116203799843788,()
21,0.061486404,0.61946136,-0.041572973,-0.858491,1,-1.1127470061182976,()
21,0.073875636,0.8151242,-0.05874279,-1.1639507,1,-1.716981828212738,()
21,0.09017812,1.0109597,-0.0820218,-1.4744576,1,-2.3279011249542236,()
21,0.11039731,1.2069826,-0.111510955,-1.7915909,1,-2.9489152133464813,()
21,0.13453697,1.0132737,-0.14734277,-1.5355486,0,-3.5831816494464874,()
21,0.15480244,1.2098306,-0.17805375,-1.8703514,1,-3.071098029613495,()
22,-0.0011341788,0.24123147,-0.018468047,-0.3081831,1,-0.01958310604095459,()
22,0.0036904505,0.43661162,-0.024631709,-0.60663265,1,-0.6163662299513817,()
22,0.012422684,0.6320692,-0.03676436,-0.90697104,1,-1.213265210390091,()
22,0.025064066,0.8276691,-0.054903783,-1.2109789,1,-1.8139421939849854,()
22,0.04161745,0.63329726,-0.07912336,-0.93599415,0,-2.4219579994678497,()
22,0.05428339,0.829392,-0.097843245,-1.252454,1,-1.8719881772994995,()
22,0.070871234,0.63565016,-0.12289233,-0.99195117,0,-2.5049082934856415,()
22,0.083584234,0.4423678,-0.14273135,-0.7402537,0,-1.9839026033878326,()
22,0.09243159,0.24947467,-0.15753642,-0.4956769,0,-1.4805063605308533,()
22,0.09742109,0.44642642,-0.16744997,-0.83357054,1,-0.9913548827171326,()
22,0.10634962,0.25393957,-0.18412137,-0.5978793,0,-1.6671404242515564,()
22,0.1114284,0.4510954,-0.19607896,-0.9424408,1,-1.195758581161499,()
23,-0.050067652,-0.20328948,0.014013533,0.3402968,0,-0.08699223399162292,()
23,-0.05413344,-0.008369696,0.020819468,0.052065693,1,-0.6805935874581337,()
23,-0.054300837,0.18644764,0.021860782,-0.2339765,1,-0.10413136333227158,()
23,-0.05057188,-0.00897973,0.017181253,0.06552107,0,0.4679528996348381,()
23,-0.050751477,0.18589173,0.018491674,-0.22169194,1,-0.13104211539030075,()
23,-0.04703364,0.38074455,0.014057836,-0.50848496,1,0.4433838650584221,()
23,-0.039418753,0.57566565,0.0038881365,-0.7967048,1,1.0169698856770992,()
23,-0.027905438,0.38049057,-0.01204596,-0.5028013,0,-0.8157823234796524,()
23,-0.020295627,0.18554045,-0.022101987,-0.21393879,0,-1.0056027211248875,()
23,-0.01658482,0.3809713,-0.026380762,-0.51351094,1,-0.4278775304555893,()
23,-0.008965393,0.18623064,-0.03665098,-0.22925662,0,-1.0270219296216965,()
23,-0.00524078,0.38185665,-0.041236114,-0.53327155,1,-0.45851320028305054,()
23,0.0023963533,0.57753354,-0.051901545,-0.8386574,1,-1.066543161869049,()
23,0.013947024,0.38315728,-0.06867469,-0.56273776,0,-1.6773145645856857,()
23,0.02161017,0.1890628,-0.07992945,-0.29245684,0,-1.1254757642745972,()
23,0.025391426,-0.0048339264,-0.08577859,-0.02601455,0,-0.5849137902259827,()
23,0.025294747,-0.1986277,-0.086298876,0.23841931,0,-0.05202889442443848,()
23,0.021322194,-0.002385676,-0.08153049,-0.08018864,1,0.4768386483192444,()
23,0.021274481,0.19380465,-0.083134264,-0.39744,1,-0.16037747263908386,()
23,0.025150573,-4.5517285e-05,-0.091083065,-0.13208231,0,-0.7948800921440125,()
23,0.025149662,0.1962551,-0.093724705,-0.4520541,1,-0.2641640603542328,()
23,0.029074766,0.0025749125,-0.10276579,-0.19032364,0,-0.9041085839271545,()
23,0.029126264,0.19900544,-0.10657226,-0.51357496,1,-0.3806471824645996,()
23,0.03310637,0.0055331485,-0.11684376,-0.25628594,0,-1.0271497070789337,()
23,0.033217035,0.20211264,-0.12196948,-0.5834186,1,-0.5125716328620911,()
23,0.037259288,0.008891502,-0.13363785,-0.33151025,0,-1.16683691740036,()
23,0.03743712,-0.18410021,-0.14026806,-0.0837765,0,-0.6630212068557739,()
23,0.033755112,-0.37696192,-0.14194359,0.16157109,0,-0.1675531268119812,()
23,0.026215876,-0.5697966,-0.13871217,0.40632272,0,0.3231421113014221,()
23,0.014819942,-0.37300834,-0.13058572,0.07332479,1,0.8126452565193176,()
23,0.0073597757,-0.5660399,-0.12911922,0.3221237,0,0.1466497778892517,()
23,-0.0039610225,-0.75910944,-0.12267674,0.57146156,0,0.644247978925705,()
23,-0.01914321,-0.9523169,-0.11124751,0.8231182,0,1.1429227888584137,()
23,-0.03818955,-0.7558632,-0.09478515,0.49761987,1,1.6462363302707672,()
23,-0.053306814,-0.5595415,-0.08483275,0.17663415,1,0.9952396154403687,()
23,-0.06449764,-0.7533535,-0.081300065,0.44139564,0,0.3532685339450836,()
23,-0.07956471,-0.9472365,-0.072472155,0.70738363,0,0.8827909827232361,()
23,-0.098509446,-0.75118935,-0.05832448,0.39279673,1,1.4147676527500153,()
23,-0.11353323,-0.5552903,-0.050468545,0.08231015,1,0.7855933159589767,()
23,-0.124639034,-0.7496538,-0.048822343,0.35865277,0,0.16462020576000214,()
23,-0.1396321,-0.94404894,-0.041649286,0.63554996,0,0.7173057645559311,()
23,-0.15851308,-0.7483716,-0.028938288,0.3300471,1,1.2710997834801674,()
23,-0.17348053,-0.94306993,-0.022337345,0.6134656,0,0.6600942462682724,()
23,-0.19234192,-0.74764305,-0.010068033,0.31383184,1,1.2269312515854836,()
23,-0.20729478,-0.55237913,-0.0037913965,0.01799086,1,0.6276636384427547,()
23,-0.21834236,-0.74744654,-0.0034315793,0.30947515,0,0.03598171751946211,()
23,-0.2332913,-0.55227584,0.0027579237,0.015711976,1,0.0673655653372407,()
23,-0.24433681,-0.74743724,0.0030721633,0.3092638,0,-0.03142396453768015,()
23,-0.25928557,-0.5523592,0.009257439,0.017551312,1,-0.6185275502502918,()
23,-0.27033275,-0.7476127,0.009608465,0.31314063,0,-0.035102665424346924,()
23,-0.285285,-0.55262893,0.015871277,0.023503335,1,-0.6262811832129955,()
23,-0.29633757,-0.35773814,0.016341345,-0.26413006,1,-0.04700683057308197,()
23,-0.30349234,-0.1628532,0.011058743,-0.5516143,1,0.5282602272927761,()
23,-0.3067494,-0.3581287,2.6457063e-05,-0.25546774,0,1.103228610008955,()
23,-0.31391197,-0.553251,-0.005082898,0.03722352,0,-0.5056440830230713,()
23,-0.324977,-0.35805658,-0.0043384274,-0.25705877,1,0.07444703951478004,()
23,-0.33213812,-0.5531163,-0.009479603,0.0342526,0,-0.5141175352036953,()
23,-0.34320045,-0.3578597,-0.008794551,-0.2614061,1,0.06850520148873329,()
23,-0.35035765,-0.552855,-0.014022673,0.028489994,0,-0.5228121764957905,()
23,-0.36141476,-0.35753483,-0.013452874,-0.26858404,1,0.05697989836335182,()
23,-0.36856544,-0.16222349,-0.018824553,-0.5654796,1,-0.5371679551899433,()
23,-0.37180993,-0.35707635,-0.030134145,-0.27878612,0,-1.1309592053294182,()
23,-0.37895143,-0.5517557,-0.03570987,0.0042422866,0,-0.5575723946094513,()
23,-0.38998654,-0.35614035,-0.035625022,-0.2994902,1,0.008484721183776855,()
23,-0.39710936,-0.55073684,-0.041614827,-0.018252188,0,-0.5989804863929749,()
23,-0.4081241,-0.74523807,-0.04197987,0.2610158,0,-0.03650449216365814,()
23,-0.42302886,-0.5495428,-0.036759555,-0.044606972,1,0.5220316350460052,()
23,-0.4340197,-0.35391352,-0.037651695,-0.3486575,1,-0.08921399712562561,()
23,-0.441098,-0.15827686,-0.044624843,-0.6529715,1,-0.6973147392272949,()
23,-0.44426352,-0.3527499,-0.057684273,-0.37466767,0,-1.3059429824352264,()
23,-0.45131853,-0.5470071,-0.06517763,-0.10071637,0,-0.7493354380130768,()
23,-0.46225867,-0.7411373,-0.06719195,0.17071204,0,-0.20143240690231323,()
23,-0.47708142,-0.9352364,-0.063777715,0.44146413,0,0.3414236009120941,()
23,-0.49578613,-0.73927265,-0.05494843,0.12937815,1,0.8829284459352493,()
23,-0.5105716,-0.93356615,-0.052360866,0.40423185,0,0.2587564289569855,()
23,-0.52924293,-1.1279079,-0.04427623,0.6799579,0,0.8084636181592941,()
23,-0.5518011,-0.93219984,-0.030677073,0.37367055,1,1.3599157333374023,()
23,-0.57044506,-0.73665583,-0.023203662,0.071474925,1,0.7473411038517952,()
23,-0.5851782,-0.54120904,-0.021774163,-0.2284376,1,0.14294981956481934,()
23,-0.59600234,-0.34578282,-0.026342915,-0.52790856,1,-0.45687519013881683,()
23,-0.602918,-0.5405244,-0.036901087,-0.24364144,0,-1.0558171197772026,()
23,-0.6137285,-0.7351004,-0.041773915,0.037177373,0,-0.4872828722000122,()
23,-0.62843055,-0.53940505,-0.041030366,-0.2683875,1,0.07435493171215057,()
23,-0.6392186,-0.7339182,-0.04639812,0.011077077,0,-0.536775216460228,()
23,-0.653897,-0.5381626,-0.046176575,-0.29587647,1,0.022154301404953003,()
23,-0.6646602,-0.7325969,-0.052094106,-0.018107012,0,-0.5917530506849289,()
23,-0.67931217,-0.536768,-0.052456245,-0.32676053,1,-0.03621391952037811,()
23,-0.69004756,-0.34094003,-0.058991455,-0.63551354,1,-0.6535209715366364,()
23,-0.69686633,-0.5351917,-0.07170173,-0.36197627,0,-1.2710273265838623,()
23,-0.7075702,-0.72922516,-0.078941256,-0.092736185,0,-0.7239528000354767,()
23,-0.7221547,-0.9231321,-0.08079597,0.17403379,0,-0.185471773147583,()
23,-0.74061733,-0.7269524,-0.0773153,-0.14300406,1,0.3480672836303711,()
23,-0.75515634,-0.9208868,-0.080175385,0.124320515,0,-0.28600841760635376,()
23,-0.7735741,-0.7247132,-0.07768897,-0.19254091,1,0.24864152073860168,()
23,-0.78806835,-0.9186428,-0.08153979,0.07465846,0,-0.38508176803588867,()
23,-0.80644125,-1.1125069,-0.080046624,0.34054223,0,0.14931634068489075,()
23,-0.82869136,-0.9163427,-0.07323577,0.023729512,1,0.6810851395130157,()
23,-0.84701824,-1.1103421,-0.072761185,0.29243654,0,0.0474587082862854,()
23,-0.8692251,-0.91426224,-0.06691246,-0.022277972,1,0.5848728120326996,()
23,-0.8875103,-0.71824765,-0.06735802,-0.33529943,1,-0.04455596208572388,()
23,-0.90187526,-0.9123495,-0.074064,-0.06459512,0,-0.6705984473228455,()
23,-0.92012227,-1.1063358,-0.0753559,0.2038316,0,-0.1291900873184204,()
23,-0.94224894,-1.3003037,-0.07127927,0.47182414,0,0.4076629877090454,()
23,-0.96825504,-1.1042511,-0.06184279,0.15755375,1,0.9436480700969696,()
23,-0.99034005,-1.2984357,-0.058691714,0.4301035,0,0.3151077777147293,()
23,-1.0163088,-1.4926796,-0.050089646,0.7037221,0,0.8602067828178406,()
23,-1.0461624,-1.2969005,-0.0360152,0.39570174,1,1.4074444770812988,()
23,-1.0721004,-1.1012866,-0.028101169,0.091884896,1,0.791403278708458,()
23,-1.0941261,-0.90577334,-0.02626347,-0.20952982,1,0.18376987427473068,()
23,-1.1122416,-0.7102859,-0.030454066,-0.51038045,1,-0.419059582054615,()
23,-1.1264473,-0.5147485,-0.040661674,-0.8125027,1,-1.0207608342170715,()
23,-1.1367422,-0.31909388,-0.05691173,-1.1176933,1,-1.625005528330803,()
23,-1.1431241,-0.5134247,-0.079265594,-0.84339195,0,-2.2353865206241608,()
23,-1.1533927,-0.7073806,-0.09613343,-0.57665133,0,-1.686783879995346,()
23,-1.1675402,-0.9010329,-0.10766646,-0.31573376,0,-1.153302937746048,()
23,-1.185561,-0.7045552,-0.113981135,-0.6403366,1,-0.6314672529697418,()
23,-1.199652,-0.8979191,-0.12678787,-0.38561073,0,-1.2806735932826996,()
23,-1.2176104,-0.70124674,-0.13450009,-0.7154272,1,-0.7712215185165405,()
23,-1.2316353,-0.8942759,-0.14880863,-0.46792233,0,-1.4308542013168335,()
23,-1.2495209,-1.0870168,-0.15816708,-0.22559464,0,-0.9358450770378113,()
23,-1.2712612,-1.2795663,-0.16267897,0.01331697,0,-0.4511892795562744,()
23,-1.2968525,-1.4720268,-0.16241263,0.25057912,0,0.0266343355178833,()
23,-1.326293,-1.6645019,-0.15740104,0.4879527,0,0.5011588335037231,()
23,-1.359583,-1.4675502,-0.14764199,0.15009215,1,0.9759053587913513,()
23,-1.3889341,-1.6602834,-0.14464015,0.3927976,0,0.30018389225006104,()
23,-1.4221398,-1.4634368,-0.1367842,0.058234915,1,0.785595178604126,()
23,-1.4514085,-1.6563594,-0.13561949,0.30482662,0,0.11647045612335205,()
23,-1.4845357,-1.4595917,-0.12952296,-0.027364828,1,0.6096526980400085,()
23,-1.5137275,-1.6526413,-0.13007025,0.22181055,0,-0.05472898483276367,()
23,-1.5467803,-1.4559233,-0.12563404,-0.1089068,1,0.4436209797859192,()
23,-1.5758988,-1.649042,-0.12781219,0.14164875,0,-0.21781474351882935,()
23,-1.6088797,-1.4523432,-0.12497921,-0.18846725,1,0.28329789638519287,()
23,-1.6379265,-1.6454761,-0.12874855,0.06232423,0,-0.3769338130950928,()
23,-1.6708361,-1.8385396,-0.12750207,0.31177494,0,0.12464821338653564,()
23,-1.7076068,-1.6418536,-0.12126657,-0.018243326,1,0.6235495209693909,()
23,-1.740444,-1.8350465,-0.121631436,0.23385295,0,-0.03648623824119568,()
23,-1.7771448,-1.6384157,-0.11695438,-0.09458586,1,0.46770572662353516,()
23,-1.8099132,-1.4418286,-0.118846096,-0.42175835,1,-0.18917173147201538,()
23,-1.8387498,-1.6350839,-0.12728126,-0.16877873,0,-0.8435167372226715,()
23,-1.8714514,-1.828176,-0.13065684,0.08119666,0,-0.33755749464035034,()
23,-1.9080149,-2.0212064,-0.12903291,0.32997054,0,0.16239285469055176,()
23,-1.948439,-1.8245064,-0.12243349,-0.00045718672,1,0.6599418818950653,()
23,-1.9849292,-2.0176792,-0.12244264,0.25122732,0,-0.0009149312973022461,()
23,-2.0252829,-1.8210409,-0.11741809,-0.077430114,1,0.5024552345275879,()
23,-2.0617037,-2.0143008,-0.11896669,0.17602226,0,-0.15486031770706177,()
23,-2.1019895,-1.8176951,-0.11544625,-0.15169577,1,0.35204440355300903,()
23,-2.1383436,-2.0109909,-0.11848016,0.10245217,0,-0.30339136719703674,()
23,-2.1785634,-1.8143879,-0.116431125,-0.22513671,1,0.20490363240242004,()
23,-2.2148511,-2.00767,-0.12093385,0.028670061,0,-0.4502728581428528,()
23,-2.2550044,-1.81104,-0.12036046,-0.29958868,1,0.05733966827392578,()
23,-2.2912252,-2.004259,-0.12635222,-0.047157396,0,-0.599176436662674,()
23,-2.3313105,-1.8075732,-0.12729537,-0.37688324,1,-0.09431540966033936,()
23,-2.367462,-2.000679,-0.13483304,-0.12689196,0,-0.7537662982940674,()
24,0.04202236,-0.21305269,0.048261452,0.27646494,0,0.06246492266654968,()
24,0.037761305,-0.018651318,0.05379075,-0.0006142356,1,-0.5529299378395081,()
24,0.037388276,-0.2145018,0.053778466,0.3085434,0,0.0012286007404327393,()
24,0.033098243,-0.020185709,0.059949335,0.033293933,1,-0.6170868873596191,()
24,0.032694526,-0.21611384,0.060615215,0.34427273,0,-0.06658807396888733,()
24,0.02837225,-0.021904211,0.067500666,0.071303256,1,-0.6885450333356857,()
24,0.027934168,0.17218834,0.06892674,-0.19934243,1,-0.14260709285736084,()
24,0.031377934,0.36626023,0.06493989,-0.4695106,1,0.3986850380897522,()
24,0.03870314,0.1702839,0.055549674,-0.15708683,0,0.9390212595462799,()
24,0.042108815,0.36456835,0.052407935,-0.43174076,1,0.3141738474369049,()
24,0.049400184,0.55891055,0.04377312,-0.707453,1,0.8634816855192184,()
24,0.060578395,0.75339967,0.02962406,-0.986042,1,1.4149058610200882,()
24,0.075646386,0.55789375,0.00990322,-0.6842036,0,1.9720839336514473,()
24,0.08680426,0.3626357,-0.0037808518,-0.3884194,0,0.6122368387877941,()
24,0.09405698,0.16756763,-0.01154924,-0.09693094,0,-0.7768387906253338,()
24,0.09740833,0.3628532,-0.013487859,-0.39323515,1,-0.19386187195777893,()
24,0.10466539,0.16792521,-0.021352561,-0.10483508,0,-0.7864702492952347,()
24,0.1080239,-0.026884338,-0.023449263,0.18103546,0,-0.20967014133930206,()
24,0.10748621,0.16856517,-0.019828554,-0.11895167,1,0.36207083612680435,()
24,0.11085752,-0.02626715,-0.022207588,0.16741015,0,-0.23790337145328522,()
24,0.11033217,-0.2210643,-0.018859385,0.45300534,0,0.33482033759355545,()
24,0.10591088,-0.025680797,-0.009799277,0.15443787,1,0.9060107171535492,()
24,0.10539727,-0.22066107,-0.00671052,0.4440133,0,0.3088757395744324,()
24,0.100984044,-0.025444826,0.002169746,0.14922264,1,0.4540774039924145,()
24,0.100475155,0.16964598,0.005154199,-0.14277498,1,-0.29844529926776886,()
24,0.10386807,-0.0255494,0.0022986995,0.15152954,0,0.2855499507859349,()
24,0.103357084,0.16953956,0.00532929,-0.1404273,1,-0.3030590480193496,()
24,0.10674787,-0.025658311,0.002520744,0.15393214,0,0.28085459489375353,()
24,0.10623471,-0.22081627,0.0055993865,0.44740924,0,-0.30786425340920687,()
24,0.10181838,-0.025773969,0.014547572,0.1564966,1,-0.8948184549808502,()
24,0.10130291,0.1691367,0.017677503,-0.13156165,1,-0.3129931166768074,()
24,0.104685634,-0.026233945,0.015046271,0.16664545,0,0.26312321424484253,()
24,0.10416096,0.16866943,0.01837918,-0.12125308,1,-0.3332909196615219,()
24,0.10753435,-0.026710952,0.015954118,0.17717117,0,0.24250615388154984,()
24,0.10700013,0.1681791,0.019497542,-0.11043637,1,-0.35434234887361526,()
24,0.11036371,0.3630163,0.017288813,-0.39690474,1,0.22087283432483673,()
24,0.11762404,0.16765338,0.009350719,-0.09882149,0,0.7938094437122345,()
24,0.1209771,0.36264008,0.0073742894,-0.38853967,1,0.1976429484784603,()
24,0.1282299,0.16741423,-0.000396504,-0.093540855,0,0.6977785378694534,()
24,0.13157819,-0.027702026,-0.002267321,0.19901694,0,-0.18708170391619205,()
24,0.13102415,-0.22279148,0.0017130179,0.49098378,0,0.05543031729757786,()
24,0.12656832,-0.02769373,0.011532693,0.19884121,1,-0.9819675236940384,()
24,0.12601444,0.16726139,0.015509518,-0.09018148,1,-0.39768246933817863,()
24,0.12935968,-0.028079396,0.013705889,0.20735407,0,0.18036291003227234,()
24,0.12879808,0.1668439,0.01785297,-0.08097402,1,-0.41470807045698166,()
24,0.13213496,-0.028529352,0.016233489,0.21728767,0,0.1619480550289154,()
24,0.13156438,0.16635682,0.020579243,-0.07023063,1,-0.4345754161477089,()
24,0.13489151,0.36117777,0.01917463,-0.35635033,1,0.14046132564544678,()
24,0.14211507,0.16578853,0.012047623,-0.05768334,0,0.7127006538212299,()
24,0.14543083,-0.029504068,0.010893957,0.23877622,0,0.11536665260791779,()
24,0.14484076,0.16546057,0.015669482,-0.05045063,1,-0.47755250707268715,()
24,0.14814997,-0.029882517,0.014660468,0.24713467,0,0.10090135037899017,()
24,0.14755233,0.16502702,0.019603163,-0.04088819,1,-0.4942694678902626,()
24,0.15085286,-0.03037047,0.018785398,0.2579147,0,0.0817764550447464,()
24,0.15024544,0.16447832,0.023943692,-0.028784346,1,-0.515829399228096,()
24,0.15353502,0.35924888,0.023368005,-0.31381765,1,0.05756877362728119,()
24,0.16071999,0.16380195,0.017091652,-0.01385776,0,0.627635233104229,()
24,0.16399603,-0.031560883,0.016814496,0.2841684,0,0.02771560102701187,()
24,0.16336481,0.16331726,0.022497864,-0.0031642609,1,-0.5683368071913719,()
24,0.16663116,-0.032119997,0.02243458,0.29653126,0,0.0063285231590271,()
24,0.16598876,-0.22755447,0.028365206,0.5962044,0,-0.5930626764893532,()
24,0.16143768,-0.032840718,0.040289294,0.31258953,1,-1.192408800125122,()
24,0.16078086,-0.22851278,0.046541084,0.6177013,0,-0.6251789629459381,()
24,0.1562106,-0.034070812,0.058895107,0.34003228,1,-1.235402375459671,()
24,0.15552919,0.16016585,0.065695755,0.06648761,1,-0.680064782500267,()
24,0.1587325,-0.035833478,0.067025505,0.37915304,0,-0.13297498226165771,()
24,0.15801583,0.15827578,0.074608564,0.10833367,1,-0.7583059370517731,()
24,0.16118135,0.3522537,0.07677524,-0.15990917,1,-0.21666735410690308,()
24,0.16822642,0.54619735,0.07357706,-0.4274179,1,0.3198176622390747,()
24,0.17915037,0.3501146,0.0650287,-0.11247747,0,0.8548364043235779,()
24,0.18615267,0.5442474,0.06277915,-0.3839562,1,0.22495463490486145,()
24,0.1970376,0.7384245,0.055100027,-0.6562031,1,0.7679123431444168,()
24,0.2118061,0.5425805,0.041975964,-0.34669173,0,1.3124063611030579,()
24,0.22265771,0.3468874,0.03504213,-0.04107333,0,0.6933834403753281,()
24,0.22959545,0.5414898,0.034220666,-0.32249743,1,0.08214637637138367,()
24,0.24042526,0.7361081,0.027770715,-0.6041951,1,0.6449950858950615,()
24,0.25514743,0.54060906,0.015686812,-0.30289602,0,1.2083902955055237,()
24,0.2659596,0.3452671,0.009628892,-0.005307393,0,0.6057919934391975,()
24,0.27286494,0.54024965,0.009522744,-0.2949368,1,0.010614749044179916,()
24,0.28366992,0.73523456,0.003624008,-0.5846012,1,0.5898736417293549,()
24,0.29837462,0.540062,-0.008068017,-0.29077893,0,-0.4444008693099022,()
24,0.30917585,0.34505603,-0.013883595,-0.0006514378,0,-0.5815578624606133,()
24,0.316077,0.1501359,-0.013896625,0.2876189,0,-0.0013029202818870544,()
24,0.3190797,0.34545323,-0.0081442455,-0.009414287,1,0.5752379074692726,()
24,0.32598877,0.15044904,-0.008332532,0.28068796,0,-0.01882864162325859,()
24,0.32899776,0.34568885,-0.0027187727,-0.014611345,1,0.5613759160041809,()
24,0.3359115,0.5408497,-0.0030109996,-0.30815083,1,-0.029222690500319004,()
24,0.3467285,0.34577078,-0.009174016,-0.016419016,0,-0.6163016892969608,()
24,0.35364392,0.15078157,-0.009502397,0.27335533,0,-0.032838061451911926,()
24,0.35665956,0.3460378,-0.00403529,-0.022309458,1,0.5467107053846121,()
24,0.36358032,0.15097396,-0.004481479,0.26909757,0,-0.04461891949176788,()
24,0.3665998,0.34615958,0.00090047217,-0.024995474,1,0.35810070112347603,()
24,0.373523,0.15102473,0.00040056268,0.26797143,0,0.04999095108360052,()
24,0.3765435,0.34614095,0.0057599912,-0.024585135,1,-0.5359428469091654,()
24,0.3834663,0.15093689,0.0052682883,0.26990956,0,0.04917029291391373,()
24,0.38648504,0.34598327,0.010666479,-0.02110708,1,-0.5398191045969725,()
24,0.39340472,0.15070997,0.010244338,0.27492207,0,0.042214151471853256,()
24,0.3964189,0.3456843,0.015742779,-0.014512256,1,-0.5498440936207771,()
24,0.4033326,0.15034014,0.015452534,0.28309584,0,0.029024481773376465,()
24,0.4063394,0.3452383,0.021114452,-0.004673664,1,-0.5661917850375175,()
24,0.41324416,0.54005116,0.021020977,-0.29062065,1,0.009347498416900635,()
24,0.42404518,0.3446359,0.015208565,0.008617225,0,0.581241212785244,()
24,0.43093792,0.14929917,0.015380909,0.30605957,0,-0.017234403640031815,()
24,0.4339239,-0.046038534,0.0215021,0.6035533,0,-0.6121191196143627,()
24,0.43300313,-0.24145451,0.033573166,0.9029306,0,-1.2071065604686737,()
24,0.42817402,-0.046803035,0.05163178,0.6209866,1,-1.8058612942695618,()
24,0.42723796,0.1475613,0.06405151,0.34500164,1,-1.2419730424880981,()
24,0.4301892,0.34171638,0.070951544,0.07318446,1,-0.6900034844875336,()
24,0.43702352,0.14565277,0.07241523,0.3873822,0,-0.14636889100074768,()
24,0.43993658,0.33967608,0.080162875,0.11838146,1,-0.7747642695903778,()
24,0.4467301,0.14350253,0.082530506,0.43523946,0,-0.23676306009292603,()
24,0.44960016,0.3373651,0.091235295,0.16967186,1,-0.8704788982868195,()
24,0.45634744,0.14106372,0.09462874,0.48968524,0,-0.3393441438674927,()
24,0.45916873,0.33473223,0.104422435,0.22826152,1,-0.9793698787689209,()
24,0.46586338,0.528219,0.10898767,-0.02974323,1,-0.4565231502056122,()
24,0.47642773,0.33171654,0.108392805,0.29524055,0,0.059486180543899536,()
24,0.4830621,0.5251397,0.11429761,0.038613662,1,-0.5904808640480042,()
24,0.49356487,0.32858002,0.11506989,0.36505976,0,-0.07722750306129456,()
24,0.5001365,0.5218947,0.122371085,0.110761344,1,-0.7301196455955505,()
24,0.51057434,0.32525107,0.124586314,0.4394084,0,-0.22152289748191833,()
24,0.5170794,0.51840985,0.13337448,0.1884496,1,-0.8788168430328369,()
24,0.5274476,0.3216569,0.13714348,0.52005386,0,-0.3768995404243469,()
24,0.5338807,0.5146088,0.14754455,0.27353752,1,-1.040107011795044,()
24,0.5441729,0.70735127,0.1530153,0.030785924,1,-0.5470752716064453,()
24,0.5583199,0.8999855,0.15363102,-0.20997821,1,-0.061571598052978516,()
24,0.57631963,0.7030388,0.14943145,0.12695241,0,0.4199564456939697,()
24,0.59038043,0.8957393,0.1519705,-0.11510756,1,-0.25390535593032837,()
24,0.6082952,0.6988035,0.14966835,0.22139911,0,0.23021548986434937,()
24,0.62227124,0.8915045,0.15409634,-0.020582613,1,-0.4427984356880188,()
24,0.6401014,0.694547,0.15368468,0.3164782,0,0.041165947914123535,()
24,0.6539923,0.49760816,0.16001424,0.6534103,0,-0.6329566240310669,()
24,0.6639445,0.69018286,0.17308246,0.4150821,1,-1.3068214058876038,()
24,0.67774814,0.49308464,0.18138409,0.7569446,0,-0.8301630616188049,()
24,0.6876098,0.6853051,0.19652298,0.526379,1,-1.5138894319534302,()
24,0.70131594,0.8771981,0.20705056,0.30148658,1,-1.0527580976486206,()
25,0.03163972,-0.22925864,-0.010343188,0.24702099,0,-0.08530532941222191,()
25,0.027054548,-0.033990506,-0.0054027685,-0.04890639,1,0.4940419923514128,()
25,0.026374739,-0.22903457,-0.006380896,0.24206704,0,-0.09781275875866413,()
25,0.021794047,-0.03382206,-0.0015395555,-0.05262175,1,0.4841340705752373,()
25,0.021117605,-0.2289219,-0.0025919904,0.23957504,0,-0.10524349054321647,()
25,0.016539168,-0.42400673,0.0021995103,0.53143924,0,0.039248005487024784,()
25,0.008059032,-0.6191595,0.012828295,0.82481444,0,-1.0628785006701946,()
25,-0.004324158,-0.8144546,0.029324584,1.1215043,0,-1.6496289521455765,()
25,-0.02061325,-0.6197292,0.05175467,0.838162,1,-2.243008464574814,()
25,-0.033007834,-0.4253508,0.06851791,0.5621939,1,-1.6763240098953247,()
25,-0.04151485,-0.23125388,0.07976179,0.29186016,1,-1.1243879795074463,()
25,-0.04613993,-0.037354432,0.08559899,0.025360782,1,-0.5837202072143555,()
25,-0.046887018,0.1564423,0.0861062,-0.2391346,1,-0.050721317529678345,()
25,-0.043758173,-0.039797448,0.08132351,0.07941843,0,0.47826915979385376,()
25,-0.044554118,0.15407023,0.08291189,-0.18653925,1,-0.1588374376296997,()
25,-0.041472714,0.34791407,0.0791811,-0.451958,1,0.3730788826942444,()
25,-0.034514435,0.15176685,0.07014194,-0.13540408,0,0.9039156138896942,()
25,-0.031479098,0.3458177,0.06743386,-0.40515974,1,0.27080848813056946,()
25,-0.024562743,0.14980747,0.05933066,-0.09200214,0,0.8103195577859879,()
25,-0.021566594,0.34403104,0.05749062,-0.3653919,1,0.184004008769989,()
25,-0.014685973,0.53829086,0.050182782,-0.6394073,1,0.7307838648557663,()
25,-0.0039201556,0.34250647,0.037394635,-0.3313529,0,1.278814673423767,()
