Episode Number,Car x Coordinates,Car y Coordinates,Action,Exploration Rate,Reward,Score
63,25.82766724,15.04813862,3,0.058325815,2.925806452,209.6232258
63,24.09299278,15.30300713,0,0.058296652,7.381935484,217.0051613
63,22.36415291,15.62099266,1,0.058267504,6.151612903,223.1567742
63,20.61085129,15.73425293,0,0.05823837,3.510967742,226.6677419
63,18.84321022,15.79050446,3,0.058209251,6.151612903,232.8193548
63,17.09646034,16.05266762,0,0.058180146,7.381935484,240.2012903
63,15.34533024,16.36861229,1,0.058151056,2.925806452,243.1270968
63,13.57178974,16.46577454,0,0.058121981,7.381935484,250.5090323
63,11.77264786,16.4890995,0,0.05809292,7.381935484,257.8909677
63,9.937726021,16.51609421,0,0.058063873,3.510967742,261.4019355
63,8.051603317,16.53550529,0,0.058034841,7.381935484,268.783871
63,6.127748489,16.53206444,1,0.058005824,6.151612903,274.9354839
63,4.226089954,16.26613808,1,0.057976821,6.151612903,281.0870968
63,2.440465689,15.53278351,3,0.057947833,2.925806452,284.0129032
63,0.895142019,14.40643311,1,0.057918859,-0.3,283.7129032
63,-0.351264685,12.92697334,1,0.057889899,-10.2,273.5129032
64,70.22841644,-17.38297462,0,0.057889899,7.381935484,7.381935484
64,70.20188904,-17.19397163,0,0.057860954,3.510967742,10.89290323
64,70.16104126,-16.90287399,0,0.057832024,-0.3,10.59290323
64,70.11327362,-16.5625,0,0.057803108,-0.3,10.29290323
64,70.06002045,-16.18305397,0,0.057774206,3.510967742,13.80387097
64,70.00147247,-15.76583767,2,0.057745319,-0.3,13.50387097
64,69.93766022,-15.31101418,0,0.057716446,-0.3,13.20387097
64,69.86856842,-14.81860638,0,0.057687588,3.510967742,16.71483871
64,69.79420471,-14.28861523,0,0.057658744,-0.3,16.41483871
64,69.71457672,-13.72104168,2,0.057629915,2.925806452,19.34064516
64,69.62967682,-13.11588573,2,0.0576011,-0.3,19.04064516
64,69.539505,-12.47314739,2,0.0575723,2.925806452,21.96645161
64,69.44406128,-11.79282665,2,0.057543513,2.925806452,24.89225806
64,69.34335327,-11.07492352,2,0.057514742,-0.3,24.59225806
64,69.23737335,-10.31943798,2,0.057485984,2.925806452,27.51806452
64,69.12698364,-9.53258419,2,0.057457241,2.925806452,30.44387097
64,69.01611328,-8.742298126,2,0.057428513,2.925806452,33.36967742
64,68.90458679,-7.9472785,0,0.057399798,-0.3,33.06967742
64,68.78852844,-7.119958878,0,0.057371098,3.510967742,36.58064516
64,68.66382599,-6.231012344,0,0.057342413,3.510967742,40.0916129
64,68.5308075,-5.282818317,0,0.057313742,3.510967742,43.60258065
64,68.3920517,-4.293657303,0,0.057285085,3.510967742,47.11354839
64,68.24797058,-3.266483784,0,0.057256442,3.510967742,50.62451613
64,68.09860229,-2.201672792,0,0.057227814,3.510967742,54.13548387
64,67.9439621,-1.099272728,0,0.0571992,3.510967742,57.64645161
64,67.77620697,0.039370593,1,0.057170601,2.925806452,60.57225806
64,67.49897003,1.195969939,1,0.057142015,2.925806452,63.49806452
64,66.98782349,2.318823099,0,0.057113444,3.510967742,67.00903226
64,66.25788116,3.352129698,0,0.057084888,7.381935484,74.39096774
64,65.42433929,4.339220047,0,0.057056345,3.510967742,77.90193548
64,64.54212952,5.32924509,0,0.057027817,3.510967742,81.41290323
64,63.61432266,6.328488827,1,0.056999303,6.151612903,87.56451613
64,62.5525856,7.243979931,1,0.056970803,2.925806452,90.49032258
64,61.27391815,7.917009354,0,0.056942318,7.381935484,97.87225806
64,59.90410233,8.297134399,4,0.056913847,2.925806452,100.7980645
64,58.66336823,8.570448875,0,0.05688539,3.510967742,104.3090323
64,57.44565201,8.835611343,0,0.056856947,7.381935484,111.6909677
64,56.18732834,9.098526001,0,0.056828519,3.510967742,115.2019355
64,54.88847351,9.361599922,0,0.056800104,3.510967742,118.7129032
64,53.55059814,9.624195099,0,0.056771704,3.510967742,122.223871
64,52.17378235,9.885407448,0,0.056743319,7.381935484,129.6058065
64,50.75796127,10.14441681,0,0.056714947,3.510967742,133.1167742
64,49.30305862,10.4004488,0,0.056686589,3.510967742,136.6277419
64,47.80900955,10.65274715,0,0.056658246,7.381935484,144.0096774
64,46.27576447,10.90055466,0,0.056629917,3.510967742,147.5206452
64,44.70327759,11.14309025,0,0.056601602,7.381935484,154.9025806
64,43.09151077,11.37953281,0,0.056573301,3.510967742,158.4135484
64,41.44042587,11.60900021,0,0.056545015,7.381935484,165.7954839
64,39.74999237,11.83053017,0,0.056516742,7.381935484,173.1774194
64,38.02017975,12.04305935,0,0.056488484,3.510967742,176.6883871
64,36.25095749,12.2453928,0,0.056460239,7.381935484,184.0703226
64,34.44231415,12.43618107,0,0.056432009,7.381935484,191.4522581
64,32.59423828,12.61388016,0,0.056403793,3.510967742,194.9632258
64,30.7067318,12.77671337,0,0.056375591,7.381935484,202.3451613
64,28.7798233,12.92261982,0,0.056347404,7.381935484,209.7270968
64,26.81356812,13.04919147,0,0.05631923,7.381935484,217.1090323
64,24.80807114,13.15359974,0,0.05629107,7.381935484,224.4909677
64,22.76444244,13.24827957,3,0.056262925,6.151612903,230.6425806
64,20.68398857,13.53747654,0,0.056234793,7.381935484,238.0245161
64,18.63833427,14.12046146,0,0.056206676,7.381935484,245.4064516
64,16.68305397,14.98925972,1,0.056178573,6.151612903,251.5580645
64,14.68188667,15.86581039,1,0.056150483,6.151612903,257.7096774
64,12.50084686,16.33450127,4,0.056122408,6.151612903,263.8612903
64,10.41622162,16.26077652,4,0.056094347,6.151612903,270.0129032
64,8.540110588,16.02771187,0,0.0560663,7.381935484,277.3948387
64,6.721557617,15.79039574,0,0.056038267,3.510967742,280.9058065
64,4.909452438,15.55863857,3,0.056010247,6.151612903,287.0574194
64,3.086188078,15.51497746,3,0.055982242,2.925806452,289.9832258
64,1.288854599,15.86011314,0,0.055954251,7.381935484,297.3651613
64,-0.38506034,16.56308937,0,0.055926274,3.510967742,300.876129
64,-2.030383587,17.37504578,2,0.055898311,6.151612903,307.0277419
64,-3.673409462,18.19544601,2,0.055870362,2.925806452,309.9535484
64,-5.302326202,19.0443325,3,0.055842427,2.925806452,312.8793548
64,-6.818727016,20.10221863,3,0.055814505,2.925806452,315.8051613
64,-8.120117188,21.4551487,3,0.055786598,-10.2,305.6051613
65,70.22841644,-17.38297462,0,0.055786598,7.381935484,7.381935484
65,70.20188904,-17.19397163,0,0.055758705,3.510967742,10.89290323
65,70.16104126,-16.90287399,0,0.055730825,-0.3,10.59290323
65,70.11327362,-16.5625,0,0.05570296,-0.3,10.29290323
65,70.06002045,-16.18305397,0,0.055675109,3.510967742,13.80387097
65,70.00147247,-15.76583767,0,0.055647271,-0.3,13.50387097
65,69.93766022,-15.31101418,0,0.055619447,-0.3,13.20387097
65,69.86650085,-14.81895924,1,0.055591638,2.925806452,16.12967742
65,69.77094269,-14.29411221,0,0.055563842,-0.3,15.82967742
65,69.67205811,-13.73087311,0,0.05553606,3.510967742,19.34064516
65,69.56781006,-13.12946987,0,0.055508292,-0.3,19.04064516
65,69.45624542,-12.49074364,0,0.055480538,3.510967742,22.5516129
65,69.33714294,-11.81480122,0,0.055452797,3.510967742,26.06258065
65,69.21031189,-11.10168457,0,0.055425071,-0.3,25.76258065
65,69.07559967,-10.35142517,0,0.055397359,3.510967742,29.27354839
65,68.93283844,-9.564056396,0,0.05536966,3.510967742,32.78451613
65,68.7841568,-8.7520504,4,0.055341975,2.925806452,35.71032258
65,68.63414001,-7.940294266,0,0.055314304,3.510967742,39.22129032
65,68.4832077,-7.128709316,0,0.055286647,-0.3,38.92129032
65,68.33174133,-6.317223072,0,0.055259004,3.510967742,42.43225806
65,68.17995453,-5.505797386,0,0.055231374,3.510967742,45.94322581
65,68.02796173,-4.694410801,0,0.055203758,3.510967742,49.45419355
65,67.87574005,-3.882684231,0,0.055176157,-0.3,49.15419355
65,67.72007751,-3.053470612,0,0.055148568,3.510967742,52.66516129
65,67.55734253,-2.190020561,0,0.055120994,3.510967742,56.17612903
65,67.38092041,-1.291113377,1,0.055093434,2.925806452,59.10193548
65,67.13845825,-0.370252818,2,0.055065887,2.925806452,62.02774194
65,66.86711884,0.58244586,2,0.055038354,2.925806452,64.95354839
65,66.55757904,1.562965393,1,0.055010835,2.925806452,67.87935484
65,66.13746643,2.541258812,1,0.054983329,2.925806452,70.80516129
65,65.52537537,3.4648633,2,0.054955838,2.925806452,73.73096774
65,64.74377441,4.271577835,4,0.05492836,2.925806452,76.65677419
65,63.87958908,4.938293457,0,0.054900896,7.381935484,84.03870968
65,62.97993088,5.545379162,0,0.054873445,3.510967742,87.54967742
65,62.06994247,6.136203289,0,0.054846008,3.510967742,91.06064516
65,61.15702438,6.722437382,0,0.054818585,3.510967742,94.5716129
65,60.24266052,7.307060719,0,0.054791176,7.381935484,101.9535484
65,59.31355667,7.890126705,1,0.054763781,2.925806452,104.8793548
65,58.31510162,8.411283493,0,0.054736399,3.510967742,108.3903226
65,57.26132202,8.903204918,0,0.05470903,3.510967742,111.9012903
65,56.15814209,9.377819061,0,0.054681676,3.510967742,115.4122581
65,55.0090332,9.841575623,0,0.054654335,3.510967742,118.9232258
65,53.81586838,10.29714775,0,0.054627008,3.510967742,122.4341935
65,52.5790596,10.74415874,0,0.054599694,3.510967742,125.9451613
65,51.30176544,11.19004631,3,0.054572395,6.151612903,132.0967742
65,50.01575089,11.73540688,1,0.054545108,2.925806452,135.0225806
65,48.71611404,12.35350132,1,0.054517836,2.925806452,137.9483871
65,47.34645844,12.8897047,1,0.054490577,6.151612903,144.1
65,45.86857224,13.13297653,4,0.054463332,2.925806452,147.0258065
65,44.50189209,13.12802029,4,0.0544361,2.925806452,149.9516129
65,43.35553741,13.09386921,0,0.054408882,3.510967742,153.4625806
65,42.25819016,13.0597353,0,0.054381677,3.510967742,156.9735484
65,41.16101837,13.02375317,0,0.054354487,3.510967742,160.4845161
65,40.04650116,12.98550987,0,0.054327309,7.381935484,167.8664516
65,38.8976059,12.94916058,3,0.054300146,2.925806452,170.7922581
65,37.71046448,13.01527882,3,0.054272996,2.925806452,173.7180645
65,36.5243988,13.31260681,0,0.054245859,3.510967742,177.2290323
65,35.37976074,13.78546715,1,0.054218736,2.925806452,180.1548387
65,34.2298851,14.2737093,1,0.054191627,2.925806452,183.0806452
65,33.03892899,14.63378525,1,0.054164531,2.925806452,186.0064516
65,31.80356979,14.75653362,2,0.054137449,6.151612903,192.1580645
65,30.56041336,14.7286253,0,0.05411038,3.510967742,195.6690323
65,29.28845596,14.6902256,0,0.054083325,3.510967742,199.18
65,27.96958923,14.64418507,0,0.054056283,3.510967742,202.6909677
65,26.58525848,14.58099174,0,0.054029255,3.510967742,206.2019355
65,25.13425827,14.5015831,0,0.05400224,7.381935484,213.583871
65,23.64033318,14.42188835,3,0.053975239,2.925806452,216.5096774
65,22.20627975,14.46452427,4,0.053948252,6.151612903,222.6612903
65,20.96701813,14.53425026,0,0.053921278,3.510967742,226.1722581
65,19.71740341,14.59342766,0,0.053894317,3.510967742,229.6832258
65,18.42144012,14.65092659,0,0.05386737,3.510967742,233.1941935
65,17.06134033,14.70771885,0,0.053840436,3.510967742,236.7051613
65,15.65015221,14.76348686,0,0.053813516,7.381935484,244.0870968
65,14.19918919,14.81766891,0,0.053786609,3.510967742,247.5980645
65,12.70996284,14.8699379,0,0.053759716,7.381935484,254.98
65,11.18266201,14.92001629,0,0.053732836,3.510967742,258.4909677
65,9.617311478,14.96757507,2,0.05370597,2.925806452,261.4167742
65,8.013917923,15.01247978,2,0.053679117,6.151612903,267.5683871
65,6.372505665,15.05543232,2,0.053652277,2.925806452,270.4941935
65,4.778574467,15.09520912,4,0.053625451,6.151612903,276.6458065
65,3.378325224,15.12932014,2,0.053598638,2.925806452,279.5716129
65,1.994849086,15.16163254,2,0.053571839,2.925806452,282.4974194
65,0.61191386,15.2035141,3,0.053545053,2.925806452,285.4232258
65,-0.756381989,15.39924812,3,0.05351828,2.925806452,288.3490323
65,-2.066853285,15.87682915,2,0.053491521,2.925806452,291.2748387
65,-3.277546883,16.55114746,2,0.053464775,2.925806452,294.2006452
65,-4.460422516,17.25968933,3,0.053438043,-0.3,293.9006452
65,-5.20158577,17.80059814,3,0.053411324,-10.1,283.8006452
66,70.23596954,-17.43565369,1,0.053411324,6.151612903,6.151612903
66,70.2285614,-17.38295364,0,0.053384618,-0.3,5.851612903
66,70.20788574,-17.23713875,1,0.053357926,2.925806452,8.777419355
66,70.18326569,-17.07616997,0,0.053331247,-0.3,8.477419355
66,70.14756775,-16.83078003,0,0.053304582,-0.3,8.177419355
66,70.09968567,-16.49695015,0,0.053277929,-0.3,7.877419355
66,70.04503632,-16.11611176,0,0.05325129,3.510967742,11.3883871
66,69.98480225,-15.69650936,0,0.053224665,-0.3,11.0883871
66,69.91912079,-15.23919296,0,0.053198052,-0.3,10.7883871
66,69.84799957,-14.74429989,0,0.053171453,3.510967742,14.29935484
66,69.77143097,-14.21184635,0,0.053144868,-0.3,13.99935484
66,69.68940735,-13.64183617,0,0.053118295,3.510967742,17.51032258
66,69.60192108,-13.03427029,0,0.053091736,3.510967742,21.02129032
66,69.50896454,-12.38915062,0,0.05306519,-0.3,20.72129032
66,69.41053009,-11.70647907,0,0.053038657,3.510967742,24.23225806
66,69.30661774,-10.9862566,0,0.053012138,3.510967742,27.74322581
66,69.19719696,-10.2284832,0,0.052985632,-0.3,27.44322581
66,69.08227539,-9.433160782,0,0.052959139,3.510967742,30.95419355
66,68.96183014,-8.600292206,0,0.05293266,3.510967742,34.46516129
66,68.83586121,-7.729877472,0,0.052906193,3.510967742,37.97612903
66,68.7043457,-6.821919441,0,0.05287974,3.510967742,41.48709677
66,68.56726837,-5.876420498,0,0.0528533,-0.3,41.18709677
66,68.42462158,-4.893383026,0,0.052826874,3.510967742,44.69806452
66,68.27638245,-3.872809649,0,0.05280046,3.510967742,48.20903226
66,68.12252808,-2.814703703,0,0.05277406,3.510967742,51.72
66,67.97053528,-1.718203902,3,0.052747673,2.925806452,54.64580645
66,67.89269257,-0.575556278,1,0.052721299,6.151612903,60.79741935
66,67.84764862,0.609416544,1,0.052694939,2.925806452,63.72322581
66,67.75387573,1.825308204,1,0.052668591,2.925806452,66.64903226
66,67.47467804,3.065172911,1,0.052642257,2.925806452,69.57483871
66,66.8694458,4.231074333,1,0.052615936,2.925806452,72.50064516
66,65.92173004,5.104356289,4,0.052589628,2.925806452,75.42645161
66,64.84183502,5.49301815,3,0.052563333,2.925806452,78.35225806
66,63.81836319,5.360489368,2,0.052537051,2.925806452,81.27806452
66,62.98802567,4.809223652,2,0.052510783,-0.3,80.97806452
66,62.44612122,3.963883877,1,0.052484527,-0.3,80.67806452
66,62.25257111,2.937222481,1,0.052458285,-0.3,80.37806452
66,62.33235931,2.202413321,1,0.052432056,-10.1,70.27806452
67,70.22841644,-17.38297462,0,0.052432056,7.381935484,7.381935484
67,70.20188904,-17.19397163,0,0.05240584,3.510967742,10.89290323
67,70.16104126,-16.90287399,0,0.052379637,-0.3,10.59290323
67,70.11327362,-16.5625,0,0.052353447,-0.3,10.29290323
67,70.06002045,-16.18305397,0,0.05232727,3.510967742,13.80387097
67,70.00147247,-15.76583767,0,0.052301107,-0.3,13.50387097
67,69.93766022,-15.31101418,0,0.052274956,-0.3,13.20387097
67,69.86856842,-14.81860638,0,0.052248819,3.510967742,16.71483871
67,69.79420471,-14.28861523,0,0.052222694,-0.3,16.41483871
67,69.71733856,-13.72073841,3,0.052196583,2.925806452,19.34064516
67,69.66138458,-13.11441612,1,0.052170485,2.925806452,22.26645161
67,69.59938049,-12.46993732,2,0.052144399,-0.3,21.96645161
67,69.53356934,-11.78693199,0,0.052118327,3.510967742,25.47741935
67,69.46606445,-11.06586742,0,0.052092268,-0.3,25.17741935
67,69.39690399,-10.30683231,2,0.052066222,2.925806452,28.10322581
67,69.32615662,-9.509835243,0,0.052040189,3.510967742,31.61419355
67,69.25377655,-8.67488575,0,0.052014169,3.510967742,35.12516129
67,69.17966461,-7.801996231,0,0.051988162,3.510967742,38.63612903
67,69.1037674,-6.891170979,0,0.051962168,-0.3,38.33612903
67,69.02615356,-5.942409515,0,0.051936187,3.510967742,41.84709677
67,68.94693756,-4.955703259,0,0.051910218,3.510967742,45.35806452
67,68.86627197,-3.931043148,0,0.051884263,3.510967742,48.86903226
67,68.77719116,-2.869172573,1,0.051858321,2.925806452,51.79483871
67,68.60969543,-1.778723121,0,0.051832392,3.510967742,55.30580645
67,68.40109253,-0.655858278,0,0.051806476,3.510967742,58.81677419
67,68.14935303,0.494613111,1,0.051780573,6.151612903,64.9683871
67,67.7654953,1.648581505,1,0.051754682,2.925806452,67.89419355
67,67.13496399,2.739519358,0,0.051728805,3.510967742,71.40516129
67,66.28414154,3.672258139,4,0.051702941,2.925806452,74.33096774
67,65.34307098,4.460227966,0,0.051677089,3.510967742,77.84193548
67,64.39035034,5.232103825,0,0.051651251,3.510967742,81.35290323
67,63.43716431,6.003407001,0,0.051625425,7.381935484,88.73483871
67,62.48396301,6.774693966,0,0.051599612,3.510967742,92.24580645
67,61.53022766,7.546415329,0,0.051573812,3.510967742,95.75677419
67,60.55903625,8.318966866,1,0.051548025,6.151612903,101.9083871
67,59.49684525,9.02109623,0,0.051522251,3.510967742,105.4193548
67,58.36701584,9.682788849,0,0.05149649,3.510967742,108.9303226
67,57.18968201,10.33659935,0,0.051470742,3.510967742,112.4412903
67,55.96980286,10.99218178,0,0.051445007,3.510967742,115.9522581
67,54.70881653,11.65134144,0,0.051419284,7.381935484,123.3341935
67,53.40208817,12.30353737,1,0.051393575,2.925806452,126.26
67,51.99843216,12.8324585,0,0.051367878,3.510967742,129.7709677
67,50.52485657,13.25868607,0,0.051342194,7.381935484,137.1529032
67,49.00357437,13.64803982,0,0.051316523,3.510967742,140.663871
67,47.43677139,14.01127529,1,0.051290865,6.151612903,146.8154839
67,45.80047226,14.20203495,0,0.051265219,3.510967742,150.3264516
67,44.12197876,14.26322556,0,0.051239586,7.381935484,157.7083871
67,42.40427017,14.30127621,0,0.051213967,3.510967742,161.2193548
67,40.64797211,14.32488728,0,0.05118836,7.381935484,168.6012903
67,38.85354233,14.33441925,0,0.051162766,7.381935484,175.9832258
67,37.04766464,14.32950974,4,0.051137184,6.151612903,182.1348387
67,35.37433243,14.32058239,0,0.051111616,3.510967742,185.6458065
67,33.73857117,14.30964184,0,0.05108606,7.381935484,193.0277419
67,32.0736618,14.29128361,0,0.051060517,3.510967742,196.5387097
67,30.37153244,14.2647295,0,0.051034986,7.381935484,203.9206452
67,28.63167572,14.22981167,0,0.051009469,3.510967742,207.4316129
67,26.85406685,14.18614292,0,0.050983964,7.381935484,214.8135484
67,25.03874397,14.1333828,0,0.050958472,7.381935484,222.1954839
67,23.18575096,14.07122803,0,0.050932993,7.381935484,229.5774194
67,21.29513168,13.99940109,0,0.050907526,3.510967742,233.0883871
67,19.36693573,13.91764259,0,0.050882073,7.381935484,240.4703226
67,17.40121078,13.82570076,0,0.050856632,7.381935484,247.8522581
67,15.39800549,13.72332764,0,0.050831203,7.381935484,255.2341935
67,13.35736847,13.61027622,0,0.050805788,7.381935484,262.616129
67,11.27935982,13.48619366,2,0.050780385,6.151612903,268.7677419
67,9.164010048,13.35113335,2,0.050754995,6.151612903,274.9193548
67,7.039572716,13.20884991,4,0.050729617,2.925806452,277.8451613
67,5.055864334,13.08652973,3,0.050704252,6.151612903,283.9967742
67,3.071917534,13.16303062,3,0.0506789,6.151612903,290.1483871
67,1.107607961,13.61366177,2,0.050653561,-0.3,289.8483871
67,-0.154461905,14.07802868,2,0.050628234,-10.1,279.7483871
68,70.23596954,-17.43565369,1,0.050628234,6.151612903,6.151612903
68,70.2285614,-17.38295364,0,0.05060292,-0.3,5.851612903
68,70.2019577,-17.19397545,0,0.050577618,3.510967742,9.362580645
68,70.1629715,-16.91653252,2,0.05055233,-0.3,9.062580645
68,70.12208557,-16.62565994,0,0.050527053,-0.3,8.762580645
68,70.07343292,-16.27956009,0,0.05050179,-0.3,8.462580645
68,70.01695251,-15.87770176,0,0.050476539,3.510967742,11.97354839
68,69.95481873,-15.43563557,0,0.050451301,-0.3,11.67354839
68,69.88735962,-14.95565414,0,0.050426075,3.510967742,15.18451613
68,69.81460571,-14.43804932,2,0.050400862,-0.3,14.88451613
68,69.7365799,-13.88285828,0,0.050375662,3.510967742,18.39548387
68,69.65326691,-13.29008675,0,0.050350474,-0.3,18.09548387
68,69.56466675,-12.65973377,0,0.050325299,3.510967742,21.60645161
68,69.47077942,-11.99180031,0,0.050300136,3.510967742,25.11741935
68,69.37161255,-11.2862854,0,0.050274986,-0.3,24.81741935
68,69.26717377,-10.54319096,0,0.050249848,3.510967742,28.3283871
68,69.15744781,-9.762516022,0,0.050224723,3.510967742,31.83935484
68,69.04243469,-8.944259644,0,0.050199611,3.510967742,35.35032258
68,68.9221344,-8.088422775,0,0.050174511,-0.3,35.05032258
68,68.79654694,-7.195005417,0,0.050149424,3.510967742,38.56129032
68,68.66568756,-6.264007092,0,0.050124349,3.510967742,42.07225806
68,68.52954865,-5.295427799,0,0.050099287,3.510967742,45.58322581
68,68.38812256,-4.28926897,0,0.050074238,3.510967742,49.09419355
68,68.2414093,-3.245529175,0,0.0500492,3.510967742,52.60516129
68,68.08209229,-2.165461779,1,0.050024176,2.925806452,55.53096774
68,67.83934021,-1.062093973,0,0.049999164,3.510967742,59.04193548
68,67.54742432,0.070350289,0,0.049974164,3.510967742,62.55290323
68,67.19295502,1.220235467,1,0.049949177,2.925806452,65.47870968
68,66.68473053,2.354685783,1,0.049924202,6.151612903,71.63032258
68,65.91720581,3.389613152,0,0.04989924,3.510967742,75.14129032
68,64.89706421,4.209298134,3,0.049874291,2.925806452,78.06709677
68,63.70362473,4.763802528,3,0.049849354,6.151612903,84.21870968
68,62.42304993,5.151869774,0,0.049824429,3.510967742,87.72967742
68,61.06464005,5.419574738,3,0.049799517,6.151612903,93.88129032
68,59.66727829,5.741476059,3,0.049774617,6.151612903,100.0329032
68,58.29751587,6.337615013,2,0.04974973,6.151612903,106.1845161
68,57.11032104,7.226099491,4,0.049724855,2.925806452,109.1103226
68,56.12438965,8.148400307,4,0.049699992,2.925806452,112.036129
68,55.29491425,8.919859886,1,0.049675142,2.925806452,114.9619355
68,54.46702576,9.583045006,1,0.049650305,2.925806452,117.8877419
68,53.56028366,10.08163452,1,0.04962548,-0.3,117.5877419
68,52.57662582,10.37222576,0,0.049600667,3.510967742,121.0987097
68,51.61744308,10.47591114,4,0.049575867,2.925806452,124.0245161
68,50.8368721,10.50300121,0,0.049551079,3.510967742,127.5354839
68,50.02784729,10.53476524,0,0.049526303,3.510967742,131.0464516
68,49.15394974,10.56110287,0,0.04950154,3.510967742,134.5574194
68,48.21247482,10.57823181,0,0.049476789,3.510967742,138.0683871
68,47.22702789,10.58810425,0,0.049452051,-0.3,137.7683871
68,46.20284653,10.58931351,0,0.049427325,3.510967742,141.2793548
68,45.14078522,10.58725357,3,0.049402611,2.925806452,144.2051613
68,44.04138184,10.66871452,3,0.04937791,2.925806452,147.1309677
68,42.9292717,10.95084572,0,0.049353221,7.381935484,154.5129032
68,41.83522797,11.40100193,0,0.049328544,3.510967742,158.023871
68,40.72921371,11.89664078,0,0.04930388,3.510967742,161.5348387
68,39.62141418,12.39199924,4,0.049279228,2.925806452,164.4606452
68,38.69271851,12.80417347,4,0.049254588,2.925806452,167.3864516
68,38.02630997,13.09714603,4,0.049229961,2.925806452,170.3122581
68,37.57404327,13.29436207,0,0.049205346,-0.3,170.0122581
68,37.10641861,13.49708366,0,0.049180743,-0.3,169.7122581
68,36.5906868,13.72014904,0,0.049156153,3.510967742,173.2232258
68,36.0380249,13.9590683,0,0.049131575,-0.3,172.9232258
68,35.45021439,14.21303463,0,0.049107009,3.510967742,176.4341935
68,34.82609558,14.47845936,1,0.049082456,2.925806452,179.36
68,34.16822815,14.72545052,4,0.049057914,-0.3,179.06
68,33.57438278,14.94464016,4,0.049033385,2.925806452,181.9858065
68,33.17119598,15.09433746,1,0.049008869,-0.3,181.6858065
68,32.83748245,15.21259499,1,0.048984364,2.925806452,184.6116129
68,32.58030319,15.30025768,4,0.048959872,-0.3,184.3116129
68,32.42976761,15.35325336,0,0.048935392,-0.3,184.0116129
68,32.23431778,15.42188549,1,0.048910925,-0.3,183.7116129
68,32.03726959,15.48624992,1,0.048886469,-0.3,183.4116129
68,31.82744026,15.54602814,0,0.048862026,3.510967742,186.9225806
68,31.54622459,15.62938118,0,0.048837595,-0.3,186.6225806
68,31.18080711,15.74488831,0,0.048813176,-0.3,186.3225806
68,30.76867485,15.87468433,1,0.048788769,2.925806452,189.2483871
68,30.31589508,16.00136757,0,0.048764375,-0.3,188.9483871
68,29.82667351,16.14011574,1,0.048739993,2.925806452,191.8741935
68,29.31389618,16.26527977,0,0.048715623,-0.3,191.5741935
68,28.76327896,16.40641785,0,0.048691265,3.510967742,195.0851613
68,28.17173386,16.56377029,3,0.048666919,-0.3,194.7851613
68,27.58436203,16.75085831,1,0.048642586,2.925806452,197.7109677
68,26.99261284,16.92672729,1,0.048618265,-0.3,197.4109677
68,26.39146233,17.05560303,1,0.048593956,2.925806452,200.3367742
68,25.7868824,17.1058979,1,0.048569659,-0.3,200.0367742
68,25.17996979,17.07746315,0,0.048545374,3.510967742,203.5477419
68,24.53533554,16.99079514,0,0.048521101,3.510967742,207.0587097
68,23.81010437,16.88035583,0,0.048496841,-0.3,206.7587097
68,23.00220108,16.7691555,0,0.048472592,3.510967742,210.2696774
68,22.14758873,16.65018272,0,0.048448356,3.510967742,213.7806452
68,21.25531578,16.51825523,2,0.048424132,2.925806452,216.7064516
68,20.32672119,16.37189674,0,0.04839992,3.510967742,220.2174194
68,19.36179543,16.21227074,0,0.04837572,3.510967742,223.7283871
68,18.36043739,16.04037857,0,0.048351532,-0.3,223.4283871
68,17.32266426,15.85638809,0,0.048327356,3.510967742,226.9393548
68,16.24860001,15.65981007,0,0.048303192,3.510967742,230.4503226
68,15.13842201,15.449893,0,0.048279041,3.510967742,233.9612903
68,13.9923439,15.22574997,2,0.048254901,2.925806452,236.8870968
68,12.81057167,14.98657894,2,0.048230774,6.151612903,243.0387097
68,11.59302902,14.73293114,2,0.048206658,2.925806452,245.9645161
68,10.33949566,14.46599579,0,0.048182555,3.510967742,249.4754839
68,9.04972744,14.18700981,0,0.048158464,3.510967742,252.9864516
68,7.723582745,13.896698,0,0.048134384,3.510967742,256.4974194
68,6.359144688,13.6051302,3,0.048110317,2.925806452,259.4232258
68,4.940937042,13.45237541,3,0.048086262,2.925806452,262.3490323
68,3.493807316,13.59905148,3,0.048062219,6.151612903,268.5006452
68,2.092452526,14.10044193,0,0.048038188,3.510967742,272.0116129
68,0.853289545,14.91726398,0,0.048014169,3.510967742,275.5225806
68,-0.210586742,15.93591595,3,0.047990162,2.925806452,278.4483871
68,-1.015916824,17.1709137,3,0.047966167,2.925806452,281.3741935
68,-1.434271812,18.5847683,0,0.047942184,3.510967742,284.8851613
68,-1.436289549,20.05940437,1,0.047918212,2.925806452,287.8109677
68,-1.175381064,21.50027657,1,0.047894253,2.925806452,290.7367742
68,-0.859775245,22.93580437,1,0.047870306,2.925806452,293.6625806
68,-0.6666255,24.30073547,4,0.047846371,2.925806452,296.5883871
68,-0.50028336,25.39336777,4,0.047822448,-0.3,296.2883871
68,-0.348481297,26.21101189,4,0.047798537,-0.3,295.9883871
68,-0.236868143,26.75484276,4,0.047774637,-10.2,285.7883871
69,70.23596954,-17.43565369,4,0.047774637,6.151612903,6.151612903
69,70.2285614,-17.38295364,0,0.04775075,-0.3,5.851612903
69,70.20201111,-17.19395447,0,0.047726875,3.510967742,9.362580645
69,70.1630249,-16.91649055,2,0.047703011,-0.3,9.062580645
