Episode Number,Car x Coordinates,Car y Coordinates,Action,Reward,Score
8,64.24323272705078,5.839468002319336,1,-0.30000000000000426,51.36774193548347
8,64.24323272705078,5.839468479156494,4,-0.30000000000000426,51.06774193548347
8,64.24323272705078,5.839468002319336,1,-0.30000000000000426,50.767741935483464
8,64.24323272705078,5.839468479156494,2,-0.30000000000000426,50.46774193548346
8,64.23162841796875,5.89140510559082,0,-0.30000000000000426,50.167741935483456
8,64.19940185546875,6.035126209259033,1,-0.30000000000000426,49.86774193548345
8,64.16532897949219,6.179172515869141,3,-0.30000000000000426,49.56774193548345
8,64.13269805908203,6.323578834533691,3,-0.30000000000000426,49.26774193548344
8,64.10411834716797,6.468594074249268,2,2.9258064516128997,52.19354838709634
8,64.07363891601562,6.6133575439453125,3,-0.30000000000000426,51.89354838709634
8,64.04388427734375,6.775725364685059,0,-0.30000000000000426,51.593548387096334
8,63.99980163574219,6.9925312995910645,3,-0.30000000000000426,51.29354838709633
8,63.96402359008789,7.210806846618652,3,-0.30000000000000426,50.993548387096325
8,63.94379806518555,7.428529262542725,3,-0.30000000000000426,50.69354838709632
8,63.936038970947266,7.645068168640137,2,-0.30000000000000426,50.39354838709632
8,63.93612289428711,7.861186981201172,3,-0.30000000000000426,50.09354838709631
8,63.94583511352539,8.090097427368164,0,-0.30000000000000426,49.79354838709631
8,63.957374572753906,8.401017189025879,0,3.5109677419354797,53.30451612903179
8,63.962982177734375,8.825399398803711,0,-0.30000000000000426,53.004516129031785
8,63.961578369140625,9.271044731140137,4,-0.30000000000000426,52.70451612903178
8,63.959842681884766,9.568806648254395,0,-0.30000000000000426,52.40451612903178
8,63.958316802978516,9.87553882598877,2,-0.30000000000000426,52.10451612903177
8,63.95790100097656,10.182631492614746,3,-0.30000000000000426,51.80451612903177
8,63.960411071777344,10.410194396972656,4,-0.30000000000000426,51.504516129031764
8,63.96042251586914,10.512860298156738,1,-0.30000000000000426,51.20451612903176
8,63.95918273925781,10.614365577697754,2,-0.30000000000000426,50.904516129031755
8,63.9588737487793,10.66427993774414,4,-0.30000000000000426,50.60451612903175
8,63.95886993408203,10.66458511352539,1,-0.30000000000000426,50.30451612903175
8,63.9588508605957,10.664807319641113,1,-0.30000000000000426,50.00451612903174
8,63.958839416503906,10.664889335632324,4,-0.30000000000000426,49.70451612903174
8,63.95883560180664,10.664889335632324,1,-0.30000000000000426,49.404516129031734
8,63.958866119384766,10.718103408813477,0,-0.30000000000000426,49.10451612903173
8,63.9583625793457,10.908793449401855,0,3.5109677419354797,52.61548387096721
8,63.95804977416992,11.132389068603516,4,-0.30000000000000426,52.315483870967206
8,63.9580192565918,11.20504379272461,4,-0.30000000000000426,52.0154838709672
8,63.9579963684082,11.259248733520508,0,-0.30000000000000426,51.7154838709672
8,63.957801818847656,11.406953811645508,1,-0.30000000000000426,51.41548387096719
8,63.957298278808594,11.501518249511719,4,-0.30000000000000426,51.11548387096719
8,63.957275390625,11.504440307617188,1,-0.30000000000000426,50.815483870967185
8,63.957069396972656,11.558647155761719,0,-0.30000000000000426,50.51548387096718
8,63.9567756652832,11.750272750854492,0,-0.30000000000000426,50.21548387096718
8,63.955596923828125,12.084172248840332,0,-0.30000000000000426,49.91548387096717
8,63.953102111816406,12.53654956817627,4,-0.30000000000000426,49.61548387096717
9,70.23596954345703,-17.435653686523438,1,6.151612903225807,6.151612903225807
9,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,5.851612903225808
9,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,5.551612903225809
9,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,5.25161290322581
9,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,4.951612903225811
9,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,4.6516129032258124
9,70.23596954345703,-17.435653686523438,4,-0.29999999999999893,4.3516129032258135
9,70.22856140136719,-17.382953643798828,0,-0.29999999999999893,4.051612903225815
9,70.20794677734375,-17.23711395263672,1,2.925806451612903,6.977419354838718
9,70.18550872802734,-17.09079933166504,2,-0.29999999999999893,6.677419354838719
9,70.16455078125,-16.944244384765625,3,-0.29999999999999893,6.37741935483872
9,70.1536636352539,-16.86009407043457,4,-0.29999999999999893,6.077419354838721
9,70.14603424072266,-16.806222915649414,0,-0.29999999999999893,5.777419354838722
9,70.12532043457031,-16.659887313842773,2,-0.29999999999999893,5.477419354838723
9,70.10240173339844,-16.49795913696289,0,-0.29999999999999893,5.177419354838724
9,70.06754302978516,-16.251760482788086,0,-0.29999999999999893,4.877419354838725
9,70.02012634277344,-15.916787147521973,0,3.510967741935486,8.388387096774212
9,69.96712493896484,-15.534523010253906,3,-0.29999999999999893,8.088387096774213
9,69.91913604736328,-15.150693893432617,4,2.925806451612905,11.014193548387118
9,69.88636779785156,-14.903260231018066,3,-0.29999999999999893,10.714193548387119
9,69.85809326171875,-14.666202545166016,2,-0.29999999999999893,10.41419354838712
9,69.83695983886719,-14.497061729431152,4,-0.29999999999999893,10.11419354838712
9,69.8296127319336,-14.439519882202148,3,-0.29999999999999893,9.814193548387122
9,69.8197021484375,-14.355793952941895,0,-0.29999999999999893,9.514193548387123
9,69.79972076416016,-14.197342872619629,2,-0.29999999999999893,9.214193548387124
9,69.78679656982422,-14.095857620239258,4,2.925806451612903,12.140000000000027
9,69.77982330322266,-14.041029930114746,0,-0.29999999999999893,11.840000000000028
9,69.76126861572266,-13.894036293029785,3,-0.29999999999999893,11.54000000000003
9,69.74447631835938,-13.746099472045898,1,-0.29999999999999893,11.24000000000003
9,69.72459411621094,-13.582802772521973,0,-0.29999999999999893,10.940000000000031
9,69.69795227050781,-13.368504524230957,2,-0.29999999999999893,10.640000000000033
9,69.66975402832031,-13.141590118408203,0,-0.29999999999999893,10.340000000000034
9,69.63545989990234,-12.873473167419434,1,2.925806451612903,13.265806451612937
9,69.60831451416016,-12.685098648071289,4,-0.29999999999999893,12.965806451612938
9,69.60468292236328,-12.657028198242188,4,-0.29999999999999893,12.665806451612939
9,69.5978775024414,-12.604175567626953,0,-0.29999999999999893,12.36580645161294
9,69.57917785644531,-12.458045959472656,3,-0.29999999999999893,12.065806451612941
9,69.5621109008789,-12.310978889465332,1,-0.29999999999999893,11.765806451612942
9,69.54203033447266,-12.148560523986816,0,-0.29999999999999893,11.465806451612943
9,69.51570892333984,-11.935102462768555,3,2.925806451612905,14.391612903225848
9,69.49472045898438,-11.720794677734375,1,-0.29999999999999893,14.09161290322585
9,69.4793930053711,-11.582253456115723,4,-0.29999999999999893,13.79161290322585
9,69.47661590576172,-11.559118270874023,1,-0.29999999999999893,13.491612903225851
9,69.47347259521484,-11.537077903747559,1,-0.29999999999999893,13.191612903225852
9,69.46493530273438,-11.476008415222168,0,-0.29999999999999893,12.891612903225854
9,69.44048309326172,-11.283747673034668,0,-0.29999999999999893,12.591612903225855
9,69.40544891357422,-11.001815795898438,1,2.925806451612905,15.51741935483876
9,69.36409759521484,-10.708052635192871,0,-0.29999999999999893,15.21741935483876
9,69.32109069824219,-10.382137298583984,2,-0.29999999999999893,14.917419354838762
9,69.27891540527344,-10.055682182312012,2,-0.29999999999999893,14.617419354838763
9,69.23513793945312,-9.729480743408203,1,2.9258064516128997,17.543225806451662
9,69.1752700805664,-9.407066345214844,1,-0.30000000000000426,17.243225806451658
9,69.09275817871094,-9.092707633972168,2,-0.30000000000000426,16.943225806451654
9,69.01063537597656,-8.77652359008789,2,2.9258064516128997,19.869032258064554
9,68.95836639404297,-8.543367385864258,4,-0.30000000000000426,19.56903225806455
9,68.93833923339844,-8.450628280639648,0,-0.30000000000000426,19.269032258064545
9,68.89490509033203,-8.250631332397461,0,-0.30000000000000426,18.96903225806454
9,68.82989501953125,-7.951695919036865,0,-0.30000000000000426,18.669032258064536
9,68.75428771972656,-7.60413122177124,0,3.5109677419354797,22.180000000000017
9,68.6702651977539,-7.218018531799316,0,-0.30000000000000426,21.880000000000013
9,68.57811737060547,-6.794642448425293,0,3.5109677419354797,25.390967741935494
9,68.47604370117188,-6.33461856842041,1,-0.30000000000000426,25.09096774193549
9,68.35765838623047,-5.85304069519043,4,2.9258064516128997,28.01677419354839
9,68.24169158935547,-5.3708271980285645,1,-0.30000000000000426,27.716774193548385
9,68.12647247314453,-4.898398399353027,4,-0.30000000000000426,27.41677419354838
9,68.03752899169922,-4.5327863693237305,0,3.5109677419354797,30.927741935483862
9,67.95310974121094,-4.188354015350342,1,-0.30000000000000426,30.627741935483858
9,67.86119079589844,-3.8503894805908203,1,2.9258064516128997,33.553548387096754
9,67.7540283203125,-3.519649028778076,2,-0.30000000000000426,33.25354838709675
9,67.64226531982422,-3.190078020095825,1,-0.30000000000000426,32.953548387096745
9,67.51026153564453,-2.871873617172241,1,2.925806451612896,35.879354838709645
9,67.40435028076172,-2.639888286590576,4,-0.30000000000000426,35.57935483870964
9,67.36795806884766,-2.544952392578125,3,-0.30000000000000426,35.27935483870964
9,67.33128356933594,-2.4517996311187744,2,-0.30000000000000426,34.97935483870963
9,67.31366729736328,-2.405984401702881,4,-0.30000000000000426,34.67935483870963
9,67.29472351074219,-2.356058120727539,0,-0.30000000000000426,34.379354838709624
9,67.2594223022461,-2.263017416000366,4,-0.30000000000000426,34.07935483870962
9,67.25872802734375,-2.2611935138702393,4,-0.30000000000000426,33.779354838709615
9,67.23985290527344,-2.211435317993164,0,-0.30000000000000426,33.47935483870961
9,67.17214965820312,-2.032992362976074,0,-0.30000000000000426,33.17935483870961
9,67.06787109375,-1.758158802986145,0,3.5109677419354797,36.69032258064509
9,66.94593811035156,-1.4368016719818115,0,-0.30000000000000426,36.39032258064508
9,66.81102752685547,-1.0782078504562378,3,-0.30000000000000426,36.09032258064508
9,66.67200469970703,-0.6944075226783752,4,2.9258064516128997,39.01612903225798
9,66.56068420410156,-0.39260172843933105,4,-0.30000000000000426,38.716129032257975
9,66.49556732177734,-0.21629375219345093,0,-0.30000000000000426,38.41612903225797
9,66.4156265258789,-0.0009821885032579303,1,-0.30000000000000426,38.116129032257966
9,66.3278579711914,0.2232537716627121,0,3.5109677419354797,41.62709677419345
9,66.22801971435547,0.4838518798351288,1,-0.30000000000000426,41.32709677419344
9,66.12168884277344,0.7418676018714905,2,-0.30000000000000426,41.02709677419344
9,66.01790618896484,1.0012073516845703,1,2.9258064516128997,43.95290322580634
9,65.90162658691406,1.2663518190383911,0,-0.30000000000000426,43.652903225806334
9,65.77628326416016,1.5688735246658325,2,-0.30000000000000426,43.35290322580633
9,65.64847564697266,1.881329894065857,0,3.5109677419354797,46.86387096774181
9,65.50753021240234,2.225003480911255,2,-0.30000000000000426,46.563870967741806
9,65.36279296875,2.577130079269409,0,-0.30000000000000426,46.2638709677418
9,65.19612121582031,2.9817886352539062,0,3.5109677419354797,49.77483870967728
9,65.0081558227539,3.444227457046509,3,2.9258064516128997,52.70064516129018
9,64.8400650024414,3.920889139175415,0,-0.30000000000000426,52.40064516129018
9,64.6479721069336,4.4376912117004395,0,3.5109677419354797,55.91161290322566
9,64.43486785888672,5.001506805419922,2,-0.30000000000000426,55.611612903225655
9,64.2198715209961,5.571444511413574,0,3.5109677419354797,59.122580645161136
9,64.00144958496094,6.162596702575684,3,-0.30000000000000426,58.82258064516113
9,63.827491760253906,6.765737533569336,3,2.9258064516128997,61.74838709677403
9,63.734222412109375,7.292360782623291,4,-0.30000000000000426,61.44838709677403
9,63.68601989746094,7.551597595214844,4,-0.30000000000000426,61.14838709677402
9,63.67429733276367,7.603008270263672,4,-0.30000000000000426,60.84838709677402
9,63.67425537109375,7.603201866149902,4,-0.30000000000000426,60.548387096774015
9,63.67425537109375,7.603201866149902,4,-0.30000000000000426,60.24838709677401
9,63.67425537109375,7.603201866149902,4,-0.30000000000000426,59.948387096774006
9,63.67425537109375,7.603201866149902,1,-0.30000000000000426,59.648387096774
9,63.67425537109375,7.603201866149902,1,-0.30000000000000426,59.348387096774
9,63.67425537109375,7.603201866149902,1,-0.30000000000000426,59.04838709677399
9,63.67425537109375,7.603201866149902,1,-0.30000000000000426,58.74838709677399
9,63.67425537109375,7.603201866149902,1,-0.30000000000000426,58.448387096773985
9,63.67425537109375,7.603201866149902,2,-0.30000000000000426,58.14838709677398
9,63.67425537109375,7.603202819824219,2,-0.30000000000000426,57.848387096773976
9,63.6624641418457,7.655097007751465,0,3.5109677419354797,61.35935483870946
9,63.629676818847656,7.798679351806641,1,-0.30000000000000426,61.05935483870945
9,63.608314514160156,7.890687942504883,4,-0.30000000000000426,60.75935483870945
9,63.59608459472656,7.9443535804748535,0,-0.30000000000000426,60.459354838709444
9,63.56332778930664,8.088746070861816,3,-0.30000000000000426,60.15935483870944
9,63.5289421081543,8.248743057250977,0,-0.30000000000000426,59.859354838709436
9,63.48302459716797,8.457046508789062,3,-0.30000000000000426,59.55935483870943
9,63.43861389160156,8.6781005859375,0,-0.30000000000000426,59.25935483870943
9,63.37605667114258,8.969674110412598,0,-0.30000000000000426,58.95935483870942
9,63.29648971557617,9.330050468444824,1,-0.30000000000000426,58.65935483870942
9,63.202999114990234,9.689254760742188,1,2.9258064516128997,61.58516129032232
9,63.08568572998047,10.037137985229492,1,-0.30000000000000426,61.285161290322314
9,62.94596481323242,10.372922897338867,1,-0.30000000000000426,60.98516129032231
9,62.783870697021484,10.70617961883545,0,-0.30000000000000426,60.685161290322306
9,62.591400146484375,11.057462692260742,1,2.9258064516128997,63.610967741935205
9,62.374183654785156,11.391571044921875,1,-0.30000000000000426,63.3109677419352
9,62.13322448730469,11.706901550292969,2,-0.30000000000000426,63.0109677419352
9,61.8737907409668,12.008061408996582,2,-0.30000000000000426,62.71096774193519
9,61.61289978027344,12.31322193145752,2,2.9258064516128997,65.63677419354809
9,61.36045837402344,12.627500534057617,2,-0.30000000000000426,65.33677419354808
9,61.10711669921875,12.94117259979248,2,-0.30000000000000426,65.03677419354807
9,60.84822082519531,13.250151634216309,1,-0.30000000000000426,64.73677419354806
10,70.23596954345703,-17.435653686523438,4,6.151612903225807,6.151612903225807
10,70.23596954345703,-17.435653686523438,3,-0.29999999999999893,5.851612903225808
10,70.22856140136719,-17.382953643798828,0,-0.29999999999999893,5.551612903225809
10,70.2081069946289,-17.23710060119629,2,2.925806451612905,8.477419354838714
10,70.19496154785156,-17.143537521362305,4,-0.29999999999999893,8.177419354838715
10,70.19453430175781,-17.140642166137695,1,-0.29999999999999893,7.877419354838716
10,70.19409942626953,-17.138534545898438,3,-0.29999999999999893,7.577419354838717
10,70.19396209716797,-17.137746810913086,4,-0.29999999999999893,7.2774193548387185
10,70.18655395507812,-17.08504867553711,0,-0.29999999999999893,6.97741935483872
10,70.16590881347656,-16.939210891723633,1,-0.29999999999999893,6.677419354838721
10,70.14289855957031,-16.7930850982666,1,-0.29999999999999893,6.377419354838722
10,70.11532592773438,-16.64873695373535,2,-0.29999999999999893,6.077419354838723
10,70.10043334960938,-16.565645217895508,4,-0.29999999999999893,5.777419354838724
10,70.0921859741211,-16.511871337890625,0,-0.29999999999999893,5.477419354838725
10,70.06964111328125,-16.365812301635742,1,-0.29999999999999893,5.177419354838726
10,70.04291534423828,-16.204633712768555,0,3.510967741935486,8.688387096774212
10,70.00914764404297,-15.994305610656738,1,-0.29999999999999893,8.388387096774213
10,69.96932220458984,-15.772664070129395,0,-0.29999999999999893,8.088387096774214
10,69.92465209960938,-15.50999927520752,1,-0.29999999999999893,7.7883870967742155
10,69.87310028076172,-15.24855899810791,3,-0.29999999999999893,7.4883870967742165
10,69.82568359375,-14.986027717590332,2,2.925806451612903,10.41419354838712
10,69.77751159667969,-14.712125778198242,0,-0.29999999999999893,10.11419354838712
10,69.72393035888672,-14.399482727050781,3,-0.29999999999999893,9.814193548387122
10,69.68181610107422,-14.075334548950195,0,3.5109677419354837,13.325161290322605
10,69.62289428710938,-13.689861297607422,0,-0.29999999999999893,13.025161290322606
10,69.56401824951172,-13.318081855773926,4,-0.29999999999999893,12.725161290322607
10,69.53157043457031,-13.11302375793457,0,3.5109677419354837,16.23612903225809
10,69.49320983886719,-12.870416641235352,2,-0.29999999999999893,15.936129032258092
10,69.4554672241211,-12.627230644226074,3,-0.29999999999999893,15.636129032258093
10,69.42403411865234,-12.383570671081543,1,-0.29999999999999893,15.336129032258095
10,69.3879623413086,-12.140348434448242,1,-0.29999999999999893,15.036129032258096
10,69.3403091430664,-11.887589454650879,0,3.5109677419354774,18.547096774193573
10,69.2863998413086,-11.562566757202148,0,-0.3000000000000025,18.247096774193572
10,69.23474884033203,-11.241958618164062,4,-0.29999999999999893,17.947096774193575
10,69.20562744140625,-11.061294555664062,0,-0.29999999999999893,17.647096774193578
10,69.16971588134766,-10.838533401489258,2,2.925806451612898,20.572903225806478
10,69.13432312011719,-10.615159034729004,3,-0.30000000000000426,20.272903225806473
10,69.10453033447266,-10.391350746154785,2,-0.30000000000000426,19.97290322580647
10,69.07139587402344,-10.16779613494873,2,-0.30000000000000426,19.672903225806465
10,69.03536224365234,-9.931899070739746,0,3.5109677419354797,23.183870967741946
10,68.98802185058594,-9.621411323547363,0,-0.30000000000000426,22.88387096774194
10,68.9310073852539,-9.236807823181152,3,-0.30000000000000426,22.583870967741937
10,68.89376831054688,-8.937857627868652,4,2.9258064516128997,25.509677419354837
10,68.8731689453125,-8.791203498840332,3,-0.30000000000000426,25.209677419354833
10,68.85252380371094,-8.630755424499512,0,-0.30000000000000426,24.90967741935483
10,68.81895446777344,-8.385376930236816,0,-0.30000000000000426,24.609677419354824
10,68.77435302734375,-8.063265800476074,2,-0.30000000000000426,24.30967741935482
10,68.72810363769531,-7.728837490081787,0,3.5109677419354797,27.8206451612903
10,68.6884765625,-7.442056655883789,4,-0.30000000000000426,27.520645161290297
10,68.66788482666016,-7.292994022369385,2,-0.30000000000000426,27.220645161290292
10,68.64715576171875,-7.145077705383301,1,-0.30000000000000426,26.920645161290288
10,68.6235580444336,-6.9978132247924805,2,-0.30000000000000426,26.620645161290284
10,68.61090850830078,-6.913345813751221,4,-0.30000000000000426,26.32064516129028
10,68.61063385009766,-6.911434173583984,2,-0.30000000000000426,26.020645161290275
10,68.61055755615234,-6.910911560058594,4,-0.30000000000000426,25.72064516129027
10,68.61055755615234,-6.910910129547119,3,-0.30000000000000426,25.420645161290267
10,68.61055755615234,-6.910910606384277,4,-0.30000000000000426,25.120645161290263
10,68.61055755615234,-6.910910606384277,2,-0.30000000000000426,24.82064516129026
10,68.6030502319336,-6.858226776123047,0,3.5109677419354797,28.33161290322574
10,68.58216094970703,-6.71242618560791,1,-0.30000000000000426,28.031612903225735
10,68.55733489990234,-6.551456928253174,0,-0.30000000000000426,27.73161290322573
10,68.52132415771484,-6.3060832023620605,0,-0.30000000000000426,27.431612903225727
10,68.47288513183594,-5.972290992736816,0,-0.30000000000000426,27.131612903225722
10,68.42066192626953,-5.612556457519531,4,2.9258064516128997,30.057419354838622
10,68.38954162597656,-5.3982133865356445,4,-0.30000000000000426,29.757419354838618
10,68.38175201416016,-5.344559669494629,4,-0.30000000000000426,29.457419354838613
10,68.38169860839844,-5.344189643859863,2,-0.30000000000000426,29.15741935483861
10,68.38166046142578,-5.343915939331055,3,-0.30000000000000426,28.857419354838605
10,68.37400817871094,-5.291126728057861,0,-0.30000000000000426,28.5574193548386
10,68.35287475585938,-5.145278453826904,2,-0.30000000000000426,28.257419354838596
10,68.33128356933594,-4.998610019683838,1,-0.30000000000000426,27.957419354838592
10,68.3046875,-4.837186813354492,0,-0.30000000000000426,27.657419354838588
10,68.28182220458984,-4.688166618347168,4,2.9258064516128997,30.583225806451487
10,68.27570343017578,-4.646831512451172,3,-0.30000000000000426,30.283225806451483
10,68.27362823486328,-4.631864070892334,4,-0.30000000000000426,29.98322580645148
10,68.2657699584961,-4.579212665557861,0,-0.30000000000000426,29.683225806451475
10,68.243896484375,-4.433548450469971,1,-0.30000000000000426,29.38322580645147
10,68.2201919555664,-4.28742790222168,3,-0.30000000000000426,29.083225806451466
10,68.20635986328125,-4.199184894561768,4,-0.30000000000000426,28.783225806451462
10,68.20616912841797,-4.197887897491455,4,-0.30000000000000426,28.483225806451458
10,68.19817352294922,-4.145273208618164,0,-0.30000000000000426,28.183225806451453
10,68.1761703491211,-3.9996345043182373,3,-0.30000000000000426,27.88322580645145
10,68.153564453125,-3.8383359909057617,0,-0.30000000000000426,27.583225806451445
10,68.13141632080078,-3.687281608581543,4,2.9258064516128997,30.509032258064344
10,68.1246109008789,-3.6417181491851807,2,-0.30000000000000426,30.20903225806434
10,68.11344146728516,-3.5669302940368652,0,-0.30000000000000426,29.909032258064336
10,68.08414459228516,-3.370650291442871,0,-0.30000000000000426,29.60903225806433
10,68.03929138183594,-3.0700886249542236,0,-0.30000000000000426,29.309032258064327
10,67.9869384765625,-2.719318151473999,0,3.5109677419354797,32.81999999999981
10,67.92990112304688,-2.3292627334594727,3,-0.30000000000000426,32.519999999999804
10,67.88177490234375,-1.90111243724823,3,-0.30000000000000426,32.2199999999998
10,67.8601303100586,-1.439694881439209,3,2.9258064516128997,35.1458064516127
10,67.87252807617188,-0.9482442736625671,3,-0.30000000000000426,34.845806451612695
10,67.92401885986328,-0.42752453684806824,3,2.925806451612896,37.77161290322559
10,68.02092742919922,0.10305153578519821,3,-0.30000000000000426,37.471612903225584
10,68.16212463378906,0.6238263845443726,3,2.9258064516128997,40.39741935483848
10,68.3111801147461,1.0535937547683716,4,-0.30000000000000426,40.09741935483848
10,68.40109252929688,1.306069016456604,3,-0.30000000000000426,39.797419354838475
10,68.465087890625,1.4812309741973877,4,-0.30000000000000426,39.49741935483847
10,68.48453521728516,1.5404434204101562,1,-0.30000000000000426,39.197419354838466
10,68.5042953491211,1.5982892513275146,1,-0.30000000000000426,38.89741935483846
10,68.52351379394531,1.6563901901245117,2,2.9258064516128997,41.82322580645136
10,68.54296112060547,1.7144123315811157,3,-0.30000000000000426,41.52322580645136
10,68.56475067138672,1.7713849544525146,3,-0.30000000000000426,41.22322580645135
10,68.5987777709961,1.8543622493743896,0,-0.30000000000000426,40.92322580645135
10,68.6578598022461,2.0113823413848877,2,-0.30000000000000426,40.623225806451345
10,68.71500396728516,2.1702518463134766,2,-0.30000000000000426,40.32322580645134
10,68.77111053466797,2.329490900039673,1,-0.30000000000000426,40.023225806451336
10,68.82032775878906,2.490384817123413,1,-0.30000000000000426,39.72322580645133
10,68.86524200439453,2.6676995754241943,0,-0.30000000000000426,39.42322580645133
10,68.9271011352539,2.895608425140381,1,-0.30000000000000426,39.12322580645132
10,68.97775268554688,3.1251790523529053,2,2.9258064516128997,42.04903225806422
10,69.02787017822266,3.3555431365966797,1,-0.30000000000000426,41.74903225806422
10,69.06161499023438,3.586331844329834,1,-0.30000000000000426,41.449032258064214
10,69.08019256591797,3.8167884349823,1,-0.30000000000000426,41.14903225806421
10,69.0875473022461,4.0470075607299805,1,-0.30000000000000426,40.849032258064206
10,69.08332061767578,4.276528835296631,2,-0.30000000000000426,40.5490322580642
10,69.07235717773438,4.5063581466674805,2,-0.30000000000000426,40.2490322580642
10,69.07023620605469,4.650447845458984,4,2.9258064516128997,43.1748387096771
10,69.07042694091797,4.654201507568359,2,-0.30000000000000426,42.87483870967709
10,69.07048034667969,4.655228614807129,4,-0.30000000000000426,42.57483870967709
10,69.07317352294922,4.708378791809082,0,-0.30000000000000426,42.274838709677084
10,69.08283996582031,4.898989677429199,0,-0.30000000000000426,41.97483870967708
10,69.09664154052734,5.17882776260376,1,-0.30000000000000426,41.674838709677076
10,69.10468292236328,5.462923526763916,1,-0.30000000000000426,41.37483870967707
10,69.1012954711914,5.754537582397461,0,-0.30000000000000426,41.07483870967707
10,69.09550476074219,6.079654693603516,1,-0.30000000000000426,40.77483870967706
10,69.08677673339844,6.325295925140381,4,2.9258064516128997,43.70064516128996
10,69.08656311035156,6.385672569274902,4,-0.30000000000000426,43.40064516128996
10,69.0865707397461,6.386378765106201,2,-0.30000000000000426,43.100645161289954
10,69.08631134033203,6.439831256866455,0,-0.30000000000000426,42.80064516128995
10,69.08545684814453,6.587291240692139,1,-0.30000000000000426,42.500645161289945
10,69.08283996582031,6.735461711883545,2,-0.30000000000000426,42.20064516128994
10,69.08087921142578,6.883669853210449,1,-0.30000000000000426,41.90064516128994
10,69.07908630371094,6.968558311462402,4,-0.30000000000000426,41.60064516128993
10,69.0790786743164,6.969614028930664,4,-0.30000000000000426,41.30064516128993
10,69.0790786743164,6.969615936279297,1,-0.30000000000000426,41.000645161289924
10,69.0790786743164,6.969616413116455,4,-0.30000000000000426,40.70064516128992
10,69.0790786743164,6.969616413116455,4,-0.30000000000000426,40.400645161289916
10,69.0790786743164,6.969616413116455,1,-0.30000000000000426,40.10064516128991
10,69.0790786743164,6.969616413116455,1,-0.30000000000000426,39.80064516128991
10,69.0790786743164,6.969616413116455,4,-0.30000000000000426,39.5006451612899
10,69.07858276367188,7.022830486297607,0,-0.30000000000000426,39.2006451612899
10,69.0770492553711,7.17009973526001,1,-0.30000000000000426,38.900645161289894
10,69.07324981689453,7.317963600158691,1,-0.30000000000000426,38.60064516128989
10,69.06390380859375,7.464343547821045,1,-0.30000000000000426,38.300645161289886
11,70.23596954345703,-17.435653686523438,2,6.151612903225807,6.151612903225807
11,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,5.851612903225808
11,70.23596954345703,-17.435653686523438,3,-0.29999999999999893,5.551612903225809
11,70.23596954345703,-17.435653686523438,3,-0.29999999999999893,5.25161290322581
11,70.23596954345703,-17.435653686523438,3,-0.29999999999999893,4.951612903225811
11,70.23596954345703,-17.435653686523438,2,-0.29999999999999893,4.6516129032258124
11,70.23596954345703,-17.435653686523438,1,-0.29999999999999893,4.3516129032258135
11,70.23596954345703,-17.435653686523438,3,-0.29999999999999893,4.051612903225815
11,70.22856140136719,-17.382953643798828,0,-0.30000000000000027,3.7516129032258143
11,70.20867156982422,-17.237171173095703,1,2.9258064516129028,6.677419354838717
11,70.18842315673828,-17.090595245361328,2,-0.29999999999999893,6.377419354838718
11,70.16580963134766,-16.928627014160156,0,-0.29999999999999893,6.077419354838719
11,70.1366958618164,-16.71565818786621,3,-0.29999999999999893,5.77741935483872
11,70.11839294433594,-16.572128295898438,4,-0.29999999999999893,5.477419354838721
11,70.114013671875,-16.540584564208984,1,-0.29999999999999893,5.177419354838722
11,70.10931396484375,-16.510129928588867,2,-0.29999999999999893,4.8774193548387235
11,70.10499572753906,-16.479604721069336,2,-0.29999999999999893,4.5774193548387245
11,70.10343170166016,-16.468284606933594,4,-0.29999999999999893,4.277419354838726
11,70.0961685180664,-16.415552139282227,0,-0.2999999999999994,3.977419354838726
11,70.07011413574219,-16.226476669311523,0,3.510967741935484,7.48838709677421
11,70.0395736694336,-16.004846572875977,4,-0.29999999999999893,7.188387096774211
11,70.02965545654297,-15.932860374450684,4,-0.29999999999999893,6.8883870967742125
11,70.02225494384766,-15.879162788391113,0,-0.29999999999999893,6.5883870967742135
11,69.99613952636719,-15.689657211303711,0,-0.29999999999999893,6.288387096774215
11,69.95589447021484,-15.397642135620117,0,-0.29999999999999893,5.988387096774216
11,69.90884399414062,-15.056201934814453,0,3.510967741935486,9.499354838709701
11,69.85640716552734,-14.67566204071045,0,-0.29999999999999893,9.199354838709702
11,69.79875946044922,-14.257336616516113,0,-0.29999999999999893,8.899354838709703
11,69.73592376708984,-13.8013916015625,0,3.510967741935486,12.41032258064519
11,69.66583251953125,-13.308197021484375,1,-0.29999999999999893,12.11032258064519
11,69.57133483886719,-12.782172203063965,0,3.5109677419354837,15.621290322580673
11,69.47633361816406,-12.217363357543945,3,-0.29999999999999893,15.321290322580674
11,69.40869140625,-11.612836837768555,3,2.9258064516128997,18.247096774193572
11,69.3948974609375,-10.971073150634766,2,2.9258064516129014,21.172903225806472
