Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
4,0.060865153,0.030851314,-0.030305175,-0.022691246,1,0.9370369888620198,0.5622060969471931,18
4,0.06148218,0.22639447,-0.030759,-0.32477966,1,0.9360999518731578,-0.04538241773843765,19
4,0.066010065,0.031723674,-0.037254594,-0.04195331,0,0.9351638519212846,-0.649559497833252,20
4,0.06664454,-0.16284479,-0.03809366,0.23874657,0,0.9342286880693633,-0.08390657603740692,21
4,0.06338765,-0.35740244,-0.03331873,0.51917446,0,0.933294459381294,0.47749318182468414,22
4,0.056239597,-0.55203986,-0.022935238,0.8011747,0,0.9323611649219127,1.0383490473031998,23
4,0.0451988,-0.35661098,-0.0069117444,0.5013661,1,0.9314288037569908,1.602349430322647,24
4,0.03806658,-0.5516348,0.0031155772,0.79186285,0,0.9304973749532338,0.3796167206019163,25
4,0.027033884,-0.3565558,0.018952833,0.50016165,1,0.9295668775782806,-1.5837255865335464,26
4,0.01990277,-0.5519397,0.028956067,0.7987567,0,0.9286373107007023,-1.0003233328461647,27
4,0.008863974,-0.7474467,0.044931203,1.1004062,0,0.9277086733900016,-1.5975136309862137,28
4,-0.0060849595,-0.5529439,0.066939324,0.8221518,1,0.9267809647166116,-2.2008121013641357,29
4,-0.017143838,-0.35879853,0.08338236,0.5512514,1,0.925854183751895,-1.6443036496639252,30
4,-0.024319809,-0.55498654,0.09440739,0.868997,0,0.9249283295681431,-1.1025026440620422,31
4,-0.03541954,-0.7512573,0.11178733,1.1898067,0,0.9240034012385749,-1.7379939556121826,32
4,-0.050444685,-0.94763625,0.13558346,1.5153335,0,0.9230793978373364,-2.379613369703293,33
4,-0.06939741,-0.75439054,0.16589013,1.2678648,1,0.9221563184394991,-3.030666708946228,34
4,-0.08448522,-0.95119655,0.19124743,1.6075693,0,0.9212341621210596,-2.5357306003570557,35
4,-0.10350915,-0.7587805,0.22339882,1.380092,1,0.9203129279589385,-3.215138614177704,36
5,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.9203129279589385,0.042839732486754656,1
5,0.027829178,-0.3594875,0.006539083,0.5647772,0,0.9193926150309796,-0.5434924270957708,2
5,0.020639427,-0.5547006,0.017834626,0.85951304,0,0.9184732224159486,-1.1295543052256107,3
5,0.009545416,-0.35982603,0.03502489,0.5724908,1,0.9175547491935327,-1.719026267528534,4
5,0.002348895,-0.16521224,0.046474703,0.29104435,1,0.9166371944443392,-1.1449813842773438,5
5,-0.0009553501,-0.360965,0.05229559,0.59801507,0,0.9157205572498949,-0.582088902592659,6
5,-0.00817465,-0.1666123,0.06425589,0.32225248,1,0.914804836692645,-1.196030154824257,7
5,-0.0115068965,-0.3625876,0.07070094,0.63448703,0,0.9138900318559524,-0.6445050239562988,8
5,-0.018758649,-0.16851936,0.08339068,0.36488065,1,0.9129761418240965,-1.26897394657135,9
5,-0.022129036,-0.3647213,0.090688296,0.6826493,0,0.9120631656822724,-0.7297612726688385,10
